celltype,symbol,n_cells,median_n_genes,is_contaminant,mean_lognorm,pct_expressing,pct_expressing_allcells,ambient_index,ambient_suspect
Neuron,GALNS,4103,2692.0,False,0.07011673599481583,0.08164757494516207,0.07036071869428062,0.5434255003929138,False
Neuron,CHL1,4103,2692.0,False,0.0002599869039840996,0.00024372410431391665,0.00034288849266218623,0.0,False
Neuron,RNF19B,4103,2692.0,False,0.25571611523628235,0.2537167925907872,0.27321355095323,0.3989388048648834,False
Neuron,SRRM4,4103,2692.0,False,0.0008709461544640362,0.0009748964172556666,0.000548621588259498,2.7905375957489014,False
Neuron,ECEL1,4103,2692.0,False,0.0004951618611812592,0.00073117231294175,0.0004800438897270608,0.0,False
Neuron,FLRT3,4103,2692.0,False,0.001034291461110115,0.0014623446258835,0.0006171992867919353,0.0,False
Neuron,PTPN23,4103,2692.0,False,0.07817891985177994,0.08457226419692908,0.08565354546701413,0.6127421855926514,False
Neuron,MAPK14,4103,2692.0,False,0.43429234623908997,0.3870338776504996,0.42394733232752707,0.5631482601165771,False
Neuron,VASH2,4103,2692.0,False,0.0019765193574130535,0.0024372410431391664,0.0022630640515704293,0.0,False
Neuron,TNIK,4103,2692.0,False,0.006091471761465073,0.007311723129417499,0.006034837470854478,0.24376295506954193,False
Neuron,WDR81,4103,2692.0,False,0.22543568909168243,0.22885693395076773,0.20957344671512823,0.58571857213974,False
Neuron,SLC2A1,4103,2692.0,False,0.10511443763971329,0.11893736290519133,0.1358524207927582,0.2829335331916809,False
Neuron,ANKRD13B,4103,2692.0,False,0.006775567773729563,0.00804289544235925,0.012412563434371143,0.2691519856452942,False
Neuron,NPY,4103,2692.0,False,0.00032694521360099316,0.0004874482086278333,0.000274310794129749,0.0,False
Neuron,AXL,4103,2692.0,False,0.1410779356956482,0.1418474287106995,0.10190646001920176,0.3784278631210327,False
Neuron,SERPINE1,4103,2692.0,False,0.0345158725976944,0.03899585669022666,0.0309285420381292,0.27294430136680603,False
Neuron,WBP1L,4103,2692.0,False,0.21174994111061096,0.21740190104801366,0.2067617610752983,0.5774191617965698,False
Neuron,ITPKC,4103,2692.0,False,0.04445779696106911,0.04850109675846941,0.0495130983404197,0.5276349186897278,False
Neuron,ACVR1,4103,2692.0,False,0.19044820964336395,0.20229100658055083,0.21938005760526677,0.3581075072288513,False
Neuron,AGRN,4103,2692.0,False,0.024658579379320145,0.026322203265902996,0.026608147030585654,0.9332244396209717,False
Neuron,TNS3,4103,2692.0,False,0.5642239451408386,0.46795028028271995,0.48292415306542313,0.515257716178894,False
Neuron,CTTN,4103,2692.0,False,0.0020216945558786392,0.0012186205215695832,0.0007543546838568098,4.46919584274292,False
Neuron,RUBCN,4103,2692.0,False,0.095563605427742,0.10163295149890324,0.09861473048964477,0.6230995059013367,False
