,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
SYNGR1,0.2005106206483429,3.0986093247813087,0.00473285407891684,5.513394982694997,5.312884362046654,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
IKZF4,0.3699283458261975,3.123831379663792,0.0047590612130259105,0.8956381968401045,0.525709851013907,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ETHE1,-0.19625987918887855,-3.089214026737818,0.004774127601828247,4.1337212509068175,4.329981130095696,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ATF7IP,0.18324346166911898,3.08516451574127,0.0048012613269711475,5.443678722421242,5.260435260752123,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CALR,-0.1885290958079633,-3.1391234608769665,0.004816868583069715,9.307017684861089,9.495546780669052,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SMIM45,-0.41773076630716033,-3.083457456464471,0.004826981926571146,1.2469493158122005,1.6646800821193608,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CCT4,-0.15662772926791568,-3.1945815781181026,0.004912192630018366,8.260582863827691,8.417210593095607,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
WDR12,-0.15911299286779013,-3.0948344594830948,0.004921956359568908,5.549039145994928,5.708152138862718,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
IFT22,-0.13693160604410703,-3.0774595265429987,0.0049833379305502835,4.905614250255248,5.0425458562993555,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CCT5,-0.14206707651239192,-3.136248725538823,0.005035127778567562,8.517008064399663,8.659075140912055,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PPID,-0.2247456930955547,-3.056175991476527,0.005149680601122969,5.750412569762299,5.975158262857854,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PIGL,-0.2031780288045968,-3.1031786319714567,0.005206813241848145,2.867598408775908,3.0707764375805047,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
