chembl_id,pref_name,max_phase,first_approval,smiles,inchi_key,atc,drh_phase,drh_moa,drh_indication,pain_prior,mw,logp,tpsa,hbd,hba,rotb,charge,formula,n_torsions,pass,reason
CHEMBL1321,PROCARBAZINE,4.0,1969.0,CNNCc1ccc(C(=O)NC(C)C)cc1,CPTBDICYNRMXFX-UHFFFAOYSA-N,L01XB01,Launched,monoamine oxidase inhibitor,Hodgkin's lymphoma,False,221.3,1.05,53.2,3.0,3.0,5.0,0.0,C12H19N3O,10.0,True,
CHEMBL1323,DARUNAVIR,4.0,2006.0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,J05AE10,Launched,HIV protease inhibitor,human immunodeficiency virus (HIV-1),False,547.7,2.38,140.4,3.0,8.0,11.0,0.0,C27H37N3O7S,28.0,True,
CHEMBL1324,TOLCAPONE,4.0,1997.0,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,MIQPIUSUKVNLNT-UHFFFAOYSA-N,N04BX01,Withdrawn,catechol O methyltransferase inhibitor,,False,273.2,2.55,100.7,2.0,5.0,3.0,0.0,C14H11NO5,10.0,True,
CHEMBL162036,BENORILATE,4.0,,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,FEJKLNWAOXSSNR-UHFFFAOYSA-N,N02BA10,,,,False,313.3,2.79,81.7,1.0,5.0,4.0,0.0,C17H15NO5,12.0,True,
CHEMBL1328,PENTAGASTRIN,4.0,1974.0,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NEYNJQRKHLUJRU-DZUOILHNSA-N,V04CG04,Launched,CCK receptor agonist,anacidity diagnostic|gastric hypersecretion diagnostic,False,767.9,1.52,250.9,8.0,9.0,20.0,0.0,C37H49N7O9S,46.0,True,
CHEMBL1336,SORAFENIB,4.0,2005.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,MLDQJTXFUGDVEO-UHFFFAOYSA-N,L01EX02,Launched,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAF inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,renal cell carcinoma (RCC)|thyroid cancer|hepatocellular carcinoma (HCC),False,464.8,5.55,92.4,3.0,4.0,5.0,0.0,C21H16ClF3N4O3,12.0,True,
CHEMBL168815,CEVIMELINE,4.0,2000.0,CC1OC2(CS1)CN1CCC2CC1,WUTYZMFRCNBCHQ-UHFFFAOYSA-N,N07AX03,Launched,acetylcholine receptor agonist,sjogren's syndrome,False,199.3,1.56,12.5,0.0,3.0,0.0,0.0,C10H17NOS,0.0,True,
CHEMBL167731,PIXANTRONE,4.0,2012.0,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,PEZPMAYDXJQYRV-UHFFFAOYSA-N,L01DB11,Launched,topoisomerase inhibitor,non-Hodgkin lymphoma (NHL),False,325.4,0.6,123.1,4.0,7.0,6.0,0.0,C17H19N5O2,16.0,True,
CHEMBL1337,NITISINONE,4.0,2002.0,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],OUBCNLGXQFSTLU-UHFFFAOYSA-N,A16AX04,Launched,hydroxyphenylpyruvate dioxygenase inhibitor,tyrosinemia,False,329.2,2.73,94.3,0.0,5.0,3.0,0.0,C14H10F3NO5,8.0,True,
CHEMBL170988,PHENFORMIN,4.0,,N=C(N)NC(=N)NCCc1ccccc1,ICFJFFQQTFMIBG-UHFFFAOYSA-N,A10BA01,Withdrawn,AMPK activator,,False,205.3,0.24,97.8,5.0,2.0,3.0,0.0,C10H15N5,6.0,True,
CHEMBL169901,DEBRISOQUIN,4.0,,N=C(N)N1CCc2ccccc2C1,JWPGJSVJDAJRLW-UHFFFAOYSA-N,C02CC04,Launched,adrenergic neuron blocker,hypertension,False,175.2,0.94,53.1,2.0,1.0,0.0,0.0,C10H13N3,2.0,True,
CHEMBL354077,AMIFAMPRIDINE,4.0,2009.0,Nc1ccncc1N,OYTKINVCDFNREN-UHFFFAOYSA-N,N07XX05,Launched,potassium channel blocker,Lambert-Eaton myasthenic syndrome (LEMS),False,109.1,0.25,64.9,2.0,3.0,0.0,0.0,C5H7N3,4.0,True,
CHEMBL354541,LOMITAPIDE,4.0,2012.0,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,MBBCVAKAJPKAKM-UHFFFAOYSA-N,C10AX12,Launched,microsomal trigylceride transfer protein inhibitor,hypercholesterolemia,False,693.7,8.38,61.4,2.0,3.0,10.0,0.0,C39H37F6N3O2,24.0,True,
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,4.0,2003.0,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,XCMULUAPJXCOHI-UHFFFAOYSA-N,,,,,False,488.6,2.48,113.2,1.0,8.0,8.0,0.0,C23H32N6O4S,18.0,True,
CHEMBL1341,METHOXYFLURANE,4.0,,COC(F)(F)C(Cl)Cl,RFKMCNOHBTXSMU-UHFFFAOYSA-N,N02BG09,Launched,membrane permeability inhibitor,general anaesthetic,False,165.0,2.03,9.2,0.0,1.0,2.0,0.0,C3H4Cl2F2O,4.0,True,
CHEMBL1342,OXYBATE,4.0,2002.0,O=C(O)CCCO,SJZRECIVHVDYJC-UHFFFAOYSA-N,,,,,False,104.1,-0.16,57.5,2.0,2.0,3.0,0.0,C4H8O3,10.0,True,
CHEMBL1345,GUANETHIDINE MONOSULFATE,4.0,1960.0,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,YUFWAVFNITUSHI-UHFFFAOYSA-N,,,,,False,198.3,0.74,65.1,3.0,2.0,3.0,0.0,C10H22N4,20.0,True,
CHEMBL1346,DARIFENACIN,4.0,2004.0,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,HXGBXQDTNZMWGS-RUZDIDTESA-N,G04BD10,Launched,acetylcholine receptor antagonist,urinary incontinence,False,426.6,3.96,55.6,1.0,3.0,7.0,0.0,C28H30N2O2,14.0,True,
CHEMBL175247,ORLISTAT,4.0,1998.0,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,AHLBNYSZXLDEJQ-FWEHEUNISA-N,A08AB01,Launched,lipase inhibitor,weight-loss aid,False,495.7,6.88,81.7,1.0,5.0,23.0,0.0,C29H53NO5,,False,F3_druglikeness
CHEMBL177367,SILVER NITRATE,4.0,,O=[N+]([O-])[O-].[Ag+],SQGYOTSLMSWVJD-UHFFFAOYSA-N,D08AL01,,,,False,,,,,,,,,,False,F2_mw_62
CHEMBL175691,RILPIVIRINE,4.0,2011.0,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,YIBOMRUWOWDFLG-ONEGZZNKSA-N,J05AG05,Launched,non-nucleoside reverse transcriptase inhibitor,human immunodeficiency virus (HIV-1),False,366.4,4.99,97.4,2.0,6.0,5.0,0.0,C22H18N6,10.0,True,
CHEMBL1349,VALACYCLOVIR,4.0,1995.0,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,HDOVUKNUBWVHOX-QMMMGPOBSA-N,J05AB11,,,,False,324.3,-0.8,151.1,3.0,8.0,7.0,0.0,C13H20N6O4,18.0,True,
CHEMBL539423,SPARSENTAN,4.0,2023.0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,WRFHGDPIDHPWIQ-UHFFFAOYSA-N,C09XX01,Phase 3,angiotensin receptor antagonist,,False,592.8,6.54,114.1,1.0,7.0,12.0,0.0,C32H40N4O5S,24.0,True,
CHEMBL180022,NERATINIB,4.0,2017.0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,L01EH02,Launched,EGFR inhibitor,breast cancer,False,557.1,5.93,112.4,2.0,8.0,11.0,0.0,C30H29ClN6O3,22.0,True,
CHEMBL1350,TILUDRONIC ACID,4.0,1997.0,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,DKJJVAGXPKPDRL-UHFFFAOYSA-N,M05BA05,,,,False,318.6,2.07,115.1,4.0,3.0,4.0,0.0,C7H9ClO6P2S,16.0,True,
CHEMBL178803,BLONANSERIN,4.0,,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,XVGOZDAJGBALKS-UHFFFAOYSA-N,,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,367.5,4.69,19.4,0.0,3.0,3.0,0.0,C23H30FN3,18.0,True,
CHEMBL360328,LORCASERIN,4.0,2012.0,C[C@H]1CNCCc2ccc(Cl)cc21,XTTZERNUQAFMOF-QMMMGPOBSA-N,A08AA11,,,,False,195.7,2.59,12.0,1.0,1.0,0.0,0.0,C11H14ClN,10.0,True,
CHEMBL361812,RAMATROBAN,4.0,2000.0,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,LDXDSHIEDAPSSA-OAHLLOKOSA-N,,Launched,prostanoid receptor antagonist,coronary artery disease (CAD)|asthma,False,416.5,3.09,88.4,2.0,3.0,6.0,0.0,C21H21FN2O4S,14.0,True,
CHEMBL1353,SODIUM BICARBONATE,4.0,1982.0,O=C([O-])O.[Na+],UIIMBOGNXHQVGW-UHFFFAOYSA-M,B05XA02;B05CB04,,,,False,,,,,,,,,,False,F2_mw_61
CHEMBL1354,SODIUM ACETATE,4.0,1982.0,CC(=O)[O-].[Na+],VMHLLURERBWHNL-UHFFFAOYSA-M,B05XA08,,,,False,,,,,,,,,,False,F2_mw_59
CHEMBL1355,SODIUM CITRATE,4.0,1983.0,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],HRXKRNGNAMMEHJ-UHFFFAOYSA-K,B05CB02,,,,False,189.1,-5.25,140.6,1.0,7.0,5.0,-3.0,C6H5O7-3,,False,F3_druglikeness
CHEMBL1356,SODIUM BENZOATE,4.0,1987.0,O=C([O-])c1ccccc1.[Na+],WXMKPNITSTVMEF-UHFFFAOYSA-M,A16AX11,,,,False,121.1,0.05,40.1,0.0,2.0,1.0,-1.0,C7H5O2-,2.0,True,
CHEMBL1357,SODIUM LACTATE,4.0,1982.0,CC(O)C(=O)[O-].[Na+],NGSFWBMYFKHRBD-UHFFFAOYSA-M,,,,,False,,,,,,,,,,False,F2_mw_89
CHEMBL1358,FULVESTRANT,4.0,2002.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,VWUXBMIQPBEWFH-WCCTWKNTSA-N,L02BA03,Launched,estrogen receptor antagonist,breast cancer,False,606.8,8.68,63.5,2.0,3.0,14.0,0.0,C32H47F5O3S,34.0,True,
CHEMBL1359,ERTAPENEM,4.0,2001.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,JUZNIMUFDBIJCM-ANEDZVCMSA-N,J01DH03,Launched,bacterial cell wall synthesis inhibitor,intra-abdominal infections|skin infections|pneumonia|urinary tract infections|gynecologic infections|postpartum endomyometritis,False,475.5,0.94,156.3,5.0,7.0,7.0,0.0,C22H25N3O7S,20.0,True,
CHEMBL174,AMPICILLIN,4.0,1965.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,AVKUERGKIZMTKX-NJBDSQKTSA-N,J01CA01;J01CA51;S01AA19,Launched,bacterial cell wall synthesis inhibitor,respiratory tract infections|meningitis|bacterial septicemia|endocarditis|urinary tract infections|gastrointestinal infections,False,349.4,0.32,112.7,3.0,5.0,4.0,0.0,C16H19N3O4S,12.0,True,
CHEMBL360055,GALLAMINE,4.0,1982.0,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,OZLPUNFFCJDMJD-UHFFFAOYSA-N,M03AC02,,,,False,510.8,5.45,27.7,0.0,3.0,21.0,3.0,C30H60N3O3+3,,False,F3_druglikeness
CHEMBL1360,ATRACURIUM,4.0,1983.0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,YXSLJKQTIDHPOT-UHFFFAOYSA-N,M03AC04,Launched,acetylcholine receptor antagonist,endotracheal intubation|muscle relaxant,False,,,,,,,,,,False,F2_mw_929
CHEMBL185073,PANCURONIUM,4.0,1972.0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-XGHATYIMSA-N,M03AC01,Launched,acetylcholine receptor antagonist,endotracheal intubation|muscle relaxant,False,572.9,6.11,52.6,0.0,4.0,4.0,2.0,C35H60N2O4+2,12.0,True,
CHEMBL1363,ARFORMOTEROL,4.0,2006.0,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,BPZSYCZIITTYBL-YJYMSZOUSA-N,,,,,False,344.4,2.22,90.8,4.0,5.0,9.0,0.0,C19H24N2O4,20.0,True,
CHEMBL1364,PYRIDOXINE,4.0,1982.0,Cc1ncc(CO)c(CO)c1O,LXNHXLLTXMVWPM-UHFFFAOYSA-N,A11HA02,Launched,vitamin B,vitamin B6 deficiency,False,169.2,0.08,73.6,3.0,4.0,2.0,0.0,C8H11NO3,10.0,True,
CHEMBL184412,DRONEDARONE,4.0,2009.0,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,C01BD07,Launched,adrenergic receptor antagonist,atrial fibrillation (AF),False,556.8,7.05,88.8,1.0,6.0,18.0,0.0,C31H44N2O5S,36.0,True,
CHEMBL363295,TERODILINE,4.0,1986.0,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,UISARWKNNNHPGI-UHFFFAOYSA-N,G04BD05,Withdrawn,cholinergic receptor antagonist,,False,281.4,4.99,12.0,1.0,1.0,5.0,0.0,C20H27N,12.0,True,
CHEMBL1368,"SODIUM PHOSPHATE, MONOBASIC",4.0,1983.0,O=P([O-])(O)O.[Na+],AJPJDKMHJJGVTQ-UHFFFAOYSA-M,,,,,False,,,,,,,,,,False,F2_mw_97
CHEMBL186314,SODIUM CARBONATE,4.0,1982.0,O=C([O-])[O-].[Na+].[Na+],CDBYLPFSWZWCQE-UHFFFAOYSA-L,,,,,False,,,,,,,,,,False,F2_mw_60
CHEMBL439849,VILAZODONE,4.0,2011.0,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,SGEGOXDYSFKCPT-UHFFFAOYSA-N,N06AX24,Launched,serotonin reuptake inhibitor,depression,False,441.5,4.03,102.3,2.0,5.0,7.0,0.0,C26H27N5O2,14.0,True,
CHEMBL1370,BUDESONIDE,4.0,1994.0,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,VOVIALXJUBGFJZ-KWVAZRHASA-N,A07EA06;R03BA02;D07AC09;R01AD05,Launched,glucocorticoid receptor agonist,Crohn's disease,False,430.5,2.72,93.1,2.0,6.0,4.0,0.0,C25H34O6,12.0,True,
CHEMBL361506,PENTAMIDINE ISETHIONATE,4.0,1984.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,YBVNFKZSMZGRAD-UHFFFAOYSA-N,P01CX01,,,,False,340.4,2.88,118.2,4.0,4.0,10.0,0.0,C19H24N4O2,20.0,True,
CHEMBL189171,ACEMETACIN,4.0,,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,FSQKKOOTNAMONP-UHFFFAOYSA-N,M01AB11,Launched,cyclooxygenase inhibitor,osteoarthritis,False,415.8,3.47,94.8,1.0,5.0,6.0,0.0,C21H18ClNO6,18.0,True,
CHEMBL188952,PIRPROFEN,4.0,1987.0,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,PIDSZXPFGCURGN-UHFFFAOYSA-N,M01AE08,,,,False,251.7,2.9,40.5,1.0,2.0,3.0,0.0,C13H14ClNO2,8.0,True,
CHEMBL1371,CHLORZOXAZONE,4.0,1958.0,O=c1[nH]c2cc(Cl)ccc2o1,TZFWDZFKRBELIQ-UHFFFAOYSA-N,M03BB53;M03BB03;M03BB73,Launched,bacterial 30S ribosomal subunit inhibitor,muscle relaxant,False,169.6,1.77,46.0,1.0,2.0,0.0,0.0,C7H4ClNO2,0.0,True,
CHEMBL361497,ARTESUNATE,4.0,2020.0,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,FIHJKUPKCHIPAT-AHIGJZGOSA-N,P01BE03,Launched,DNA synthesis inhibitor,malaria,False,384.4,2.6,100.5,1.0,7.0,4.0,0.0,C19H28O8,16.0,True,
CHEMBL188921,BUFLOMEDIL,4.0,,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,C04AX20,Launched,adrenergic receptor antagonist|calcium channel blocker,peripheral artery disease (PAD),False,307.4,2.77,48.0,0.0,5.0,8.0,0.0,C17H25NO4,16.0,True,
CHEMBL187709,TRIPARANOL,4.0,,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,SYHDSBBKRLVLFF-UHFFFAOYSA-N,,,,,False,438.0,5.85,32.7,1.0,3.0,10.0,0.0,C27H32ClNO2,22.0,True,
CHEMBL191083,METHYLENE BLUE CATION,4.0,2011.0,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,RBTBFTRPCNLSDE-UHFFFAOYSA-N,,,,,False,284.4,2.5,19.1,0.0,3.0,1.0,1.0,C16H18N3S+,2.0,True,
CHEMBL1372,OXIGLUTATIONE,4.0,1982.0,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,YPZRWBKMTBYPTK-BJDJZHNGSA-N,,,,,False,612.6,-3.88,317.6,10.0,12.0,21.0,0.0,C20H32N6O12S2,,False,F3_druglikeness
CHEMBL1373,MODAFINIL,4.0,1998.0,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,YFGHCGITMMYXAQ-UHFFFAOYSA-N,N06BA07,,,,False,273.4,2.01,66.2,1.0,2.0,5.0,0.0,C15H15NO2S,10.0,True,
CHEMBL365795,TIAPROFENIC ACID,4.0,,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,GUHPRPJDBZHYCJ-UHFFFAOYSA-N,M01AE11,,,,False,260.3,3.17,54.4,1.0,3.0,4.0,0.0,C14H12O3S,10.0,True,
CHEMBL435298,ESFLURBIPROFEN,4.0,2015.0,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-JTQLQIEISA-N,M02AA29,,,,False,244.3,3.68,37.3,1.0,1.0,3.0,0.0,C15H13FO2,8.0,True,
CHEMBL175,DEXIBUPROFEN,4.0,1994.0,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,HEFNNWSXXWATRW-JTQLQIEISA-N,M01AE14,,,,False,206.3,3.07,37.3,1.0,1.0,4.0,0.0,C13H18O2,10.0,True,
CHEMBL190461,CANNABIDIOL,4.0,2018.0,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,N03AX24,,,,True,314.5,5.85,40.5,2.0,2.0,6.0,0.0,C21H30O2,16.0,True,
CHEMBL189963,PALBOCICLIB,4.0,2015.0,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,AHJRHEGDXFFMBM-UHFFFAOYSA-N,L01EF01,Launched,CDK inhibitor,breast cancer,False,447.5,2.97,105.0,2.0,8.0,5.0,0.0,C24H29N7O2,10.0,True,
CHEMBL364713,NOSCAPINE,4.0,,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-MSOLQXFVSA-N,R05DA07,Launched,bradykinin receptor antagonist|tubulin polymerization inhibitor,cough suppressant,False,413.4,2.88,75.7,0.0,8.0,4.0,0.0,C22H23NO7,8.0,True,
CHEMBL1377,PROGUANIL,4.0,2000.0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,SSOLNOMRVKKSON-UHFFFAOYSA-N,P01BB01;P01BB51,Launched,dihydrofolate reductase inhibitor,malaria,False,253.7,2.21,83.8,5.0,2.0,2.0,0.0,C11H16ClN5,4.0,True,
CHEMBL1378,THIETHYLPERAZINE,4.0,1961.0,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,XCTYLCDETUVOIP-UHFFFAOYSA-N,R06AD03,Launched,dopamine receptor antagonist,nausea,False,399.6,5.04,9.7,0.0,5.0,6.0,0.0,C22H29N3S2,12.0,True,
CHEMBL193240,ROFLUMILAST,4.0,2010.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,MNDBXUUTURYVHR-UHFFFAOYSA-N,R03DX07;D05AX06,Launched,phosphodiesterase inhibitor,chronic obstructive pulmonary disease (COPD)|bronchitis,False,403.2,5.03,60.5,1.0,4.0,7.0,0.0,C17H14Cl2F2N2O3,14.0,True,
CHEMBL1380,ABACAVIR,4.0,1998.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,MCGSCOLBFJQGHM-SCZZXKLOSA-N,J05AF06,Launched,nucleoside reverse transcriptase inhibitor,human immunodeficiency virus (HIV-1),False,286.3,1.09,101.9,3.0,6.0,4.0,0.0,C14H18N6O,12.0,True,
CHEMBL1382,TOLTERODINE,4.0,1998.0,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,OOGJQPCLVADCPB-HXUWFJFHSA-N,G04BD07,Launched,acetylcholine receptor antagonist,urinary incontinence|urinary frequency,False,325.5,5.34,23.5,1.0,2.0,7.0,0.0,C22H31NO,16.0,True,
CHEMBL426084,SAMIDORPHAN,4.0,2021.0,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,RYIDHLJADOKWFM-MAODMQOUSA-N,,,,,False,370.4,1.25,103.9,3.0,5.0,3.0,0.0,C21H26N2O4,10.0,True,
CHEMBL370143,PAROMOMYCIN,4.0,1969.0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,UOZODPSAJZTQNH-LSWIJEOBSA-N,A07AA06,Launched,bacterial 30S ribosomal subunit inhibitor,amebiasis,False,615.6,-8.86,347.3,13.0,19.0,9.0,0.0,C23H45N5O14,,False,F3_druglikeness
CHEMBL1384,KANAMYCIN,4.0,1973.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,SBUJHOSQTJFQJX-NOAMYHISSA-N,J01GB04;S01AA24;A07AA08,Launched,bacterial 30S ribosomal subunit inhibitor,gram-negative bacterial infections,False,484.5,-7.29,282.6,11.0,15.0,6.0,0.0,C18H36N4O11,,False,F3_druglikeness
CHEMBL197084,TROFINETIDE,4.0,2023.0,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,BUSXWGRAOZQTEY-SDBXPKJASA-N,N07XX24,Phase 2,cytokine production inhibitor,,False,315.3,-1.24,150.0,4.0,5.0,7.0,0.0,C13H21N3O6,22.0,True,
CHEMBL193482,ESTRIOL,4.0,2000.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N,G03CA04;G03CC06,Launched,estrogen receptor agonist,menopause|vaginal atrophy|urinary tract infections,False,288.4,2.58,60.7,3.0,3.0,0.0,0.0,C18H24O3,6.0,True,
CHEMBL1387,NORETHYNODREL,4.0,1961.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,ICTXHFFSOAJUMG-SLHNCBLASA-N,,,,,False,298.4,3.64,37.3,1.0,2.0,0.0,0.0,C20H26O2,2.0,True,
CHEMBL1388,MONOBENZONE,4.0,1952.0,Oc1ccc(OCc2ccccc2)cc1,VYQNWZOUAUKGHI-UHFFFAOYSA-N,D11AX13,Launched,melanin inhibitor,skin depigmentation,False,200.2,2.97,29.5,1.0,2.0,3.0,0.0,C13H12O2,8.0,True,
CHEMBL1389,LEVONORGESTREL,4.0,1982.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,WWYNJERNGUHSAO-XUDSTZEESA-N,G03AD01;G03AC03,Launched,estrogen receptor agonist|glucocorticoid receptor antagonist|progesterone receptor agonist|progesterone receptor antagonist,contraceptive,False,312.5,3.88,37.3,1.0,2.0,1.0,0.0,C21H28O2,4.0,True,
CHEMBL1393,SPIRONOLACTONE,4.0,1960.0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,LXMSZDCAJNLERA-ZHYRCANASA-N,C03DA01,Launched,mineralocorticoid receptor antagonist,hyperaldosteronism|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|hypertension|hypokalemia,False,416.6,4.85,60.4,0.0,5.0,1.0,0.0,C24H32O4S,4.0,True,
