,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
CD93,-0.6232363589783683,-5.955102658450125,0.0012509122785853478,4.142412334321252,4.76564869329962,0.427358770189745,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
RBKS,-0.6191582999335301,-7.553603500326543,0.0012712037074625122,1.488126416694978,2.107284716628508,0.4278423983378079,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
NEURL3,-0.8333712194581699,-9.773918649424647,0.0013001019879521813,2.3750524576062597,3.2084236770644297,0.4278423983378079,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
WDFY4,-0.44495675619613406,-5.952913712222028,0.0013067769346422674,3.1851210184145073,3.6300777746106414,0.4278423983378079,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PODNL1,0.2956496923856129,6.866111197779969,0.0013433445798583961,0.7662671836084842,0.47061749122287133,0.4307194368880454,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
FGF7,-0.5094119033570799,-6.6395171969780336,0.0013521078492222185,2.947776305521696,3.457188208878776,0.4307194368880454,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CD4,-1.0306677039606924,-7.387374116929464,0.001387449582382324,1.0917393168942826,2.122407020854975,0.43252780253610995,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PLA2G5,-0.5899106317569449,-5.589741528806927,0.0013946521828000341,1.1715155340137275,1.7614261657706725,0.43252780253610995,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SAXO2,-0.364977406012837,-8.679241586224943,0.0014194990341211166,1.523947640303549,1.888925046316386,0.43252780253610995,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
KLK4,0.37036800279194904,5.915027199891829,0.0014374835220914582,0.6763887685994819,0.3060207658075329,0.43252780253610995,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LCP2,-0.7045884381681842,-5.5555707541821855,0.001449526848528091,3.3416130980477283,4.0462015362159125,0.43252780253610995,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
NPL,-0.6444446094487293,-5.6833361412422745,0.0014799542620921632,2.9838104283600266,3.628255037808756,0.43389865551935747,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
NUCB2,-0.439478947616911,-5.555228341864054,0.001498995186301672,3.875555027168964,4.315033974785875,0.43389865551935747,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MAD2L1,-0.80521026132622,-6.994714287634613,0.0015302422019757966,3.266639217488602,4.071849478814822,0.43389865551935747,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MYO1F,-0.5891735471195689,-5.478825762174726,0.001549472488261004,3.275568688381904,3.864742235501473,0.43389865551935747,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
FCGR1,-0.9752237820415894,-6.728233415714098,0.0015499434045728024,3.1588153042729434,4.134039086314533,0.43389865551935747,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM7435,-0.4566151020848326,-5.6588190587284934,0.0015645605446547059,0.4730265610104185,0.9296416630952511,0.43389865551935747,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LPCAT2,-0.8089330389294429,-5.764893822153835,0.0016201768781063186,2.643963054453638,3.452896093383081,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
AI467606,-0.3814251747143875,-5.4304481856731694,0.0016207422685714248,1.7159913034499596,2.097416478164347,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PBK,-0.9139103645618118,-5.85091749693616,0.0016374327394771944,1.1044171201429744,2.0183274847047863,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SLC25A31,-0.2856754049136194,-7.258377739716526,0.0016832113775791958,0.08441664080830917,0.3700920457219286,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
