symbol,K,Z_FE,p_FE,Q,tau2,I2,Z_RE,p_RE,FDR_RE,consistency,meta_FDR,FDR_FE,nerve_injury_consistency,K_nerve_injury,incision_lfc,incision_measured,incision_agreement
SFRP2,6,-0.6771362331435702,0.4983195216957049,4.6519933268175775,0.0,0.0,-0.67713623314357,0.49831952169570504,0.7359850738919702,0.5,0.6212853813729518,0.6212853813729518,0.6,5,0.385834784683845,True,0.0
RBM46,6,-0.6768414692669333,0.49850654370575287,12.102463385579638,0.5511556322733534,58.68609686555537,-0.007932991763901946,0.9936704547395444,0.9969832919227094,0.5,0.6214717414640097,0.6214717414640071,0.6,5,0.3004205260484536,True,0.0
PRRT1,6,-0.6766970299192248,0.498598201317088,4.848001829126142,0.0,0.0,-0.6766970299192244,0.4985982013170882,0.7361589600760943,0.5,0.6215391947733427,0.6215391947733424,0.6,5,0.1342364349405143,True,0.0
PEX10,6,-0.6762917310857851,0.49885544169634155,0.6085728584040566,0.0,0.0,-0.6762917310857851,0.49885544169634155,0.7363028049275668,0.8333333333333334,0.6217294890066412,0.6217294890066412,0.8,5,-0.0366093775223936,True,1.0
NCBP1,6,0.6762335049711767,0.4988924032041535,4.449191897836615,0.0,0.0,0.6762335049711765,0.4988924032041536,0.7363028049275668,0.5,0.6217294890066412,0.6217294890066412,0.6,5,-0.0439567606428017,True,0.0
SUZ12,6,-0.6762289639456585,0.4988952858748158,3.2917757128476826,0.0,0.0,-0.6762289639456585,0.4988952858748158,0.7363028049275668,0.6666666666666666,0.6217294890066412,0.6217294890066412,0.6,5,-0.0128515535896154,True,1.0
WDR61,4,-0.6762197988276585,0.49890110397451715,3.0182470980937706,0.0033613075435893155,0.6045594512554937,-0.6844175094956719,0.49371156254826964,0.7323159587148453,0.75,0.6217294890066412,0.6217294890066412,0.75,4,,False,
CCDC107,6,-0.676091738397923,0.49898240166388497,3.0246895428170633,0.0,0.0,-0.6760917383979228,0.4989824016638852,0.7363070974717507,0.5,0.621783987980172,0.621783987980172,0.6,5,0.0739999778805637,True,0.0
PCNT,6,-0.6759535404804657,0.49907014291759666,2.68997385309658,0.0,0.0,-0.6759535404804656,0.49907014291759666,0.73633596428554,0.5,0.6218173832646579,0.6218173832646574,0.6,5,0.0116296575398306,True,0.0
MIPOL1,5,0.6759311860233101,0.4990843364349308,7.266159973752712,0.29443627670363914,44.950289913117025,0.05796322333556233,0.9537779227779751,0.9829358183065217,0.6,0.6218173832646579,0.6218173832646574,0.75,4,0.2316274322907596,True,1.0
RPPH1,3,0.6757750764275549,0.49918346109164513,1.5631635141134739,0.0,0.0,0.6757750764275551,0.4991834610916449,0.7363647404459832,0.6666666666666666,0.6218865556295685,0.6218865556295683,,2,-0.0655649978750467,True,0.0
TMA7,6,-0.6757254112957465,0.4992149990726241,7.002486387976842,0.15539420499160908,28.596790868670297,-0.5858814794684936,0.5579551640094422,0.7731497592870898,0.6666666666666666,0.6218865556295685,0.6218865556295683,0.6,5,-0.3379227883017837,True,1.0
DNTTIP2,6,0.6756009479829312,0.49929403948550655,6.494435767903002,0.11596915687348852,23.0110177590615,0.43893111638573046,0.6607114493333435,0.837309234313261,0.6666666666666666,0.6219382105331204,0.6219382105331204,0.6,5,-0.0228801217868044,True,0.0
OTUB2,6,-0.6754045547700555,0.49941877249146727,7.577194606486695,0.19999192473327024,34.012517037379595,-0.11421490521495165,0.9090674365765712,0.9628997281258221,0.5,0.6220467696800935,0.6220467696800938,0.6,5,-0.1601501300541126,True,1.0
TBC1D15,6,-0.6752538559346031,0.4995144953625372,3.0142217347539306,0.0,0.0,-0.6752538559346029,0.49951449536253734,0.7365459342562399,0.6666666666666666,0.6221191818841774,0.6221191818841774,0.6,5,-0.0308266624648281,True,1.0
S100A4,6,0.6750053764718013,0.49967234909243063,8.428290638666263,0.2660375129011267,40.67598977826391,0.29680696123995004,0.7666138905392457,0.8948997297207332,0.5,0.622268958105328,0.6222689581053278,0.6,5,-0.332343452947792,True,0.0
REV3L,6,0.6744697130600097,0.5000127347509078,1.8752261724966839,0.0,0.0,0.6744697130600095,0.5000127347509079,0.7366645908111229,0.5,0.6226460115555993,0.6226460115555993,0.6,5,0.0053496174792728,True,1.0
EMC10,6,-0.6743633779607208,0.5000803196945044,19.999054738370738,1.1639360949911748,74.99881836711582,0.3507401085731949,0.725783332437395,0.8729955685510926,0.6666666666666666,0.6226833259297,0.6226833259296951,0.6,5,0.2385251070065512,True,0.0
BMP3,6,-0.673959517432634,0.5003370513521457,4.091895171048277,0.0,0.0,-0.673959517432634,0.5003370513521457,0.7369041697661606,0.5,0.6229459168109724,0.6229459168109724,0.6,5,0.0211702966111113,True,0.0
DPH7,5,0.6739132319442931,0.5003664792171265,1.5137887310824736,0.0,0.0,0.6739132319442932,0.5003664792171265,0.7369041697661606,0.6,0.6229459168109724,0.6229459168109724,0.75,4,-0.0163370595034737,True,0.0
SNRPN,5,0.6735392168674733,0.5006043080535858,2.9476176902027853,0.0,0.0,0.6735392168674732,0.5006043080535859,0.7370576860792523,0.6,0.6231526695025177,0.6231526695025174,0.5,4,0.1940294296938116,True,1.0
SLC35E2,3,-0.6735271804748085,0.5006119627544022,2.62577068235834,0.24264577479200947,23.831886255821217,-0.5145939599752651,0.6068367867023349,0.8032369644394792,0.6666666666666666,0.6231526695025177,0.6231526695025174,0.6666666666666666,3,,False,
ERCC6L,6,0.6734208770076863,0.5006795705242223,1.8986845838192918,0.0,0.0,0.6734208770076863,0.5006795705242223,0.737086583148039,0.6666666666666666,0.6231526695025177,0.6231526695025174,0.8,5,-0.0721475676239895,True,0.0
STAC,6,0.6734025154796979,0.5006912487328711,7.652051208262049,0.20580084418016192,34.65804313225955,0.6560158806453535,0.5118139063661611,0.7454872524391181,0.5,0.6231526695025177,0.6231526695025174,0.6,5,0.6553628075137974,True,1.0
RICTOR,6,-0.6733560701721268,0.5007207892933471,7.703793469506506,0.20981607624307447,35.096910115890054,-0.34532569498270904,0.7298495316327696,0.8763488899227857,0.6666666666666666,0.6231526695025177,0.6231526695025174,0.8,5,0.4029696753419394,True,0.0
NRGN,4,-0.672948330172547,0.5009801633921819,1.3969034204903632,0.0,0.0,-0.6729483301725467,0.500980163392182,0.7371554506977447,0.75,0.6233377181762707,0.6233377181762707,1.0,3,0.1064085333155815,True,0.0
PROB1,6,0.6729452920251384,0.5009820963045541,6.883100727713089,0.1461298025589775,27.358320068326957,0.20135982652883896,0.8404172255956364,0.9308774078514996,0.5,0.6233377181762707,0.6233377181762707,0.6,5,0.0182401048691884,True,1.0
ETS1,6,0.672944721606627,0.5009824592133234,1.9076049668919897,0.0,0.0,0.6729447216066269,0.5009824592133234,0.7371554506977447,0.6666666666666666,0.6233377181762707,0.6233377181762707,0.6,5,0.0367671267174936,True,1.0
FAM151A,4,0.6725024234338096,0.5012638978379755,4.618785947642794,0.15538298535502154,35.04786682026138,0.8294442271420425,0.40685308396685205,0.6651602977925621,0.75,0.6236410130046731,0.6236410130046731,0.6666666666666666,3,0.022404264857649,True,1.0
ANKRD10,5,0.6724137501061378,0.5013203316142493,2.4351138918927373,0.0,0.0,0.6724137501061379,0.5013203316142492,0.7375214762135858,0.6,0.6236643464020336,0.6236643464020334,0.6,5,,False,
ZC3H15,6,-0.672293320646543,0.5013969811227255,1.0713527395475428,0.0,0.0,-0.672293320646543,0.5013969811227255,0.7375686839267109,0.6666666666666666,0.6237128236542425,0.6237128236542425,0.8,5,0.0272112672670505,True,0.0
PPOX,6,0.6716754639847394,0.5017903247575184,3.9088560710837155,0.0,0.0,0.6716754639847393,0.5017903247575186,0.7376883786647526,0.5,0.6241552157050007,0.6241552157050007,0.6,5,-0.0261473103827034,True,0.0
VOM2R76,3,-0.6713586919064148,0.5019920534264845,4.602138836235808,0.33731429358612325,56.54194557859439,-0.632531593454637,0.527039570737601,0.7542729728524038,0.6666666666666666,0.624359217637149,0.6243592176371484,,2,-0.0998706907198362,True,1.0
PEMT,6,-0.6707586868411053,0.5023742697935465,4.177647063870611,0.0,0.0,-0.6707586868411048,0.5023742697935467,0.7382078110360675,0.6666666666666666,0.6247397634528811,0.6247397634528811,0.6,5,-0.1382082586535242,True,1.0
AK9,4,-0.6707417814496414,0.5023850411270677,3.3950291788269666,0.03791780698236034,11.63551645713558,-0.527262923684733,0.5980110175605908,0.7974638789453958,0.75,0.6247397634528811,0.6247397634528811,0.6666666666666666,3,-0.0153253512365356,True,1.0
KYNU,4,0.6707006497220791,0.502411248871514,0.30175581458401274,0.0,0.0,0.6707006497220791,0.502411248871514,0.7382078110360675,0.75,0.6247397634528811,0.6247397634528811,0.6666666666666666,3,0.0654836860064538,True,1.0
EGFL8,5,0.6704194701369931,0.5025904263485735,16.15630180509768,1.095860665350766,75.24185888420388,1.0731347192073095,0.2832106753210837,0.5620091719209408,0.6,0.6249156202615377,0.6249156202615377,0.75,4,-0.1907917877808245,True,0.0
UBASH3A,4,0.6701464768242709,0.5027644195650589,6.234009489143605,0.31042402475839054,51.87687787090417,0.44154555837882214,0.6588180870987816,0.836593580503463,0.5,0.6250850050808122,0.6250850050808123,0.6666666666666666,3,0.3652111020249757,True,1.0
ACBD7,3,-0.6699753643018416,0.5028734949440997,4.419660781291764,0.4413936963982143,54.747658271288266,0.03189395349444166,0.9745566206007699,0.9900747887329228,0.6666666666666666,0.6251736584283268,0.6251736584283265,0.6666666666666666,3,,False,
POLR1A,6,0.6696488879029614,0.5030816414451331,8.74547918963723,0.29065154424062156,42.82760393593248,0.27090492198054333,0.7864641593457703,0.9039136992924937,0.6666666666666666,0.6253854546901865,0.6253854546901872,0.6,5,0.0484765008159699,True,1.0
SDS,4,0.6695792847076585,0.5031260231623732,3.9462227303250788,0.090825419421749,23.977935230410363,0.4018653838469453,0.6877830996876673,0.8516634896409268,0.75,0.6253936569077502,0.6253936569077502,0.6666666666666666,3,0.0436940000031353,True,1.0
ADCK1,6,-0.6694873116032597,0.503184671980248,8.241018165581474,0.25150505103444465,39.327885225609045,-0.306276208081648,0.7593943525504327,0.8925805862731327,0.5,0.6253946006691532,0.6253946006691532,0.6,5,0.0399425830443007,True,0.0
LARGE2,4,-0.6694164305984801,0.5032298733877312,1.8529850324216541,0.0,0.0,-0.6694164305984801,0.5032298733877312,0.7390170228297158,0.5,0.6253946006691532,0.6253946006691532,0.6666666666666666,3,0.000526709363688,True,0.0
GJB1,5,-0.6694003423511115,0.5032401332958224,7.1762607246185794,0.3897983418744132,44.26066508038417,0.13061497533240718,0.896079895618754,0.9559653869444007,0.6,0.6253946006691532,0.6253946006691532,0.6,5,,False,
LRIT1,3,0.6693201008999946,0.5032913070773963,4.380715625512922,0.2790177488296162,54.34535881872434,0.7151771047492819,0.47449961447096545,0.7181102487451675,0.6666666666666666,0.6254039083582281,0.6254039083582281,0.3333333333333333,3,0.0418588909185561,True,1.0
DCUN1D2,6,0.6692701079389981,0.5033231913508915,8.650930539211735,0.28331450941525965,42.202749434448755,0.3789236222599644,0.7047445819729933,0.8609041546615958,0.6666666666666666,0.6254039083582281,0.6254039083582281,0.8,5,-0.2764445104895348,True,0.0
STARD10,6,-0.6687843714022766,0.5036330376265796,2.4379873469418074,0.0,0.0,-0.6687843714022766,0.5036330376265796,0.7394778709123699,0.5,0.6256991127928517,0.6256991127928517,0.6,5,0.0108728374726805,True,0.0
YWHAE,5,0.6687791402930311,0.503636375044657,7.493381387953788,0.42871615104041677,46.619559409716935,0.12719463217739752,0.8987863537773992,0.9568863271192842,0.6,0.6256991127928517,0.6256991127928517,0.6,5,,False,
HLF,5,0.6684266643426782,0.5038612796009543,4.428649865927695,0.05260494067387041,9.679019089442132,0.7343826690176488,0.46271554644025603,0.7102206464999392,0.6,0.6259315445778292,0.6259315445778292,0.6,5,,False,
PAX2,3,-0.6683588694020842,0.503904543639506,2.9596042873346047,0.11246476695916338,32.423398338796716,-0.5449344901086058,0.5857985740163273,0.7906823776496982,0.6666666666666666,0.6259383119190322,0.6259383119190322,0.6666666666666666,3,0.0209984394536046,True,0.0
TRNAU1AP,6,0.6682129807639738,0.5039976506224303,11.659318834705156,0.5167673360067921,57.115848096400036,-0.13880045028800697,0.889607838151873,0.9537463575678753,0.5,0.6260069873257141,0.626006987325714,0.6,5,-0.1696659396494761,True,0.0
TYMS,6,-0.66808441160676,0.5040797117358158,0.8590306993095661,0.0,0.0,-0.6680844116067599,0.5040797117358158,0.7398457566191925,0.8333333333333334,0.6260619335672861,0.6260619335672861,0.8,5,-0.0659159477871922,True,1.0
ERI3,6,-0.6671656032369071,0.5046663595318011,16.41119323502923,0.8855157824840614,69.53298929338277,-0.05032695571801272,0.9598618434255277,0.9853903626494563,0.6666666666666666,0.6266710166054574,0.6266710166054574,0.6,5,0.0977489126095916,True,0.0
PNPLA6,5,-0.6671271022516541,0.5046909497898759,12.154521512592105,0.7351100288295709,67.09043629684646,0.18955743972191477,0.8496559406190227,0.9357157906584055,0.6,0.6266710166054574,0.6266710166054574,0.75,4,0.3308033877769238,True,0.0
TRIM32,6,-0.6670871304393851,0.5047164801211591,5.802635040593495,0.06228498469717261,13.832250951136874,-0.4173294805857638,0.6764374279743319,0.8458406215782384,0.6666666666666666,0.6266710166054574,0.6266710166054574,0.6,5,0.1196963090295515,True,0.0
CYP2C23,3,-0.6670791714113486,0.5047215637002993,2.155323799195538,0.018203810789818795,7.2065180764723875,-0.604077460856708,0.5457921438102844,0.7666197890058861,0.6666666666666666,0.6266710166054574,0.6266710166054574,0.3333333333333333,3,0.0377247223251823,True,0.0
PSMD7,6,0.6666712622389129,0.5049821390055669,12.11345067009674,0.5520082524723234,58.7235698879511,-0.17583161974088402,0.8604262276640238,0.9400511498544503,0.6666666666666666,0.626947522113724,0.6269475221137222,0.6,5,-0.1324511697319126,True,0.0
CSRP2,6,-0.6664533379965605,0.505121379621509,5.575773947268938,0.044680420964625274,10.326350255841287,-0.5381980032403646,0.5904403584298252,0.7929517047292556,0.6666666666666666,0.6270419551207587,0.6270419551207587,0.6,5,-0.1805280723509787,True,1.0
NLRX1,6,0.6664336384259772,0.5051339674710124,7.452755248354869,0.19033535216295777,32.91071780327542,0.6759207909649108,0.4990909366432742,0.73633596428554,0.6666666666666666,0.6270419551207587,0.6270419551207587,0.6,5,0.2303820543243979,True,1.0
CACNA1G,6,-0.6662883460275949,0.5052268131188251,4.759531852433069,0.0,0.0,-0.6662883460275949,0.5052268131188251,0.7410948432065573,0.6666666666666666,0.6270524167404207,0.6270524167404207,0.6,5,-0.1570501985633707,True,1.0
BCHE,6,-0.6662789582625855,0.5052328124556955,8.06995018699586,0.23823006814744954,38.041748906243086,-0.6365261571515213,0.5244335376785905,0.7527249319854343,0.6666666666666666,0.6270524167404207,0.6270524167404207,0.8,5,0.1660693382905593,True,0.0
HMGN1,6,0.6662426021360116,0.5052560465241053,7.929123037550288,0.22730179264918826,36.94132407428557,0.13918390785202253,0.8893048244004685,0.9537228164258518,0.6666666666666666,0.6270524167404207,0.6270524167404207,0.6,5,-0.1729410559999236,True,0.0
D630045J12RIK,3,-0.666120263031601,0.505334233769333,0.3359243017032909,0.0,0.0,-0.6661202630316011,0.5053342337693327,0.7411300045735089,0.6666666666666666,0.6271024319500674,0.6271024319500674,0.6666666666666666,3,,False,
CRTAP,4,0.6659385844196816,0.5054503568080377,3.326629138770145,0.057308310432445525,9.81862194867024,0.7416308118948174,0.45831104991213145,0.7077755400264109,0.75,0.6271995131484099,0.6271995131484099,1.0,3,-0.1687717014492413,True,0.0
ENAM,3,-0.6658156965275647,0.5055289107036447,0.4519048044683109,0.0,0.0,-0.6658156965275647,0.5055289107036447,0.7412447052874739,0.6666666666666666,0.627249964765122,0.627249964765122,,2,-0.030118383056391,True,1.0
TMEM170,3,-0.6656380832954747,0.5056424581561666,1.7959157488431576,0.0,0.0,-0.6656380832954748,0.5056424581561665,0.7412447052874739,0.6666666666666666,0.6273100629417779,0.6273100629417776,0.6666666666666666,3,,False,
CYP8B1,3,-0.665621367446046,0.5056531452253019,5.104986440295835,0.5664105699216412,60.82261875931447,-0.3636169318770945,0.7161440812820465,0.8676340823730372,0.6666666666666666,0.6273100629417779,0.6273100629417776,0.6666666666666666,3,,False,
FHL5,4,0.6652365544857219,0.5058992034495277,1.7743037273130073,0.0,0.0,0.665236554485722,0.5058992034495275,0.7414348993154144,0.75,0.6275682841562303,0.6275682841562303,0.6666666666666666,3,0.0356475396901103,True,1.0
FIP1L1,6,-0.665114643670101,0.5059771691596421,5.705021642779408,0.05471012354409635,12.35791355273336,-0.6720062948194194,0.5015796889245036,0.7376883786647526,0.8333333333333334,0.6275716482504395,0.6275716482504395,1.0,5,0.1644788472848493,True,0.0
HNRNPD,6,0.6651137422888777,0.5059777456441588,5.294754823342197,0.022873159945411135,5.566921097890228,0.5547538690720759,0.5790630244041822,0.7862716308398707,0.5,0.6275716482504395,0.6275716482504395,0.6,5,0.062562620486938,True,1.0
BRIX1,6,0.6649416146919177,0.5060878373584473,17.570737515805433,0.9754971490220041,71.54359630321527,-0.19257622237434763,0.8472908681365727,0.9345833966011297,0.6666666666666666,0.6276611631917514,0.6276611631917443,0.6,5,-0.1969055408689906,True,0.0
TESCL,4,0.664767175810876,0.5061994202114917,12.412166091774164,0.9034489508182291,75.83016551810267,0.6168466734894021,0.5373358632390368,0.761274916357218,0.5,0.6277391193874599,0.6277391193874599,0.6666666666666666,3,0.0816275802537606,True,1.0
HOXA2,4,-0.6647247750286196,0.5062265445616128,0.9868874011977029,0.0,0.0,-0.6647247750286195,0.5062265445616128,0.7417518443437738,0.75,0.6277391193874599,0.6277391193874599,0.6666666666666666,3,-0.1188236525854458,True,1.0
KLHL34,3,0.6645804986234668,0.5063188458428839,2.613342050435464,0.11188564814181912,23.4696430317364,0.5267868658729384,0.5983416047122356,0.7976464186382538,0.6666666666666666,0.6278065425418695,0.6278065425418693,0.6666666666666666,3,,False,
RAG2,4,0.6644570274594744,0.5063978439342813,2.855900137625377,0.0,0.0,0.6644570274594742,0.5063978439342813,0.7418921147813972,0.5,0.6278574616329756,0.6278574616329756,0.6666666666666666,3,-0.2724204078822272,True,0.0
WNT1,4,0.6642737228115121,0.5065151360433922,5.442951302573375,0.23449243985811494,44.88284327325088,0.2881435016157175,0.7732368945466321,0.8976956077038809,0.5,0.627955848385157,0.6279558483851566,0.6666666666666666,3,-0.0222072391823119,True,0.0
FEM1B,6,-0.6634906168255639,0.5070163870120002,13.99169065265103,0.6977608581453929,64.26450438244473,-0.01735642220334783,0.9861522739572725,0.9943357806516924,0.6666666666666666,0.6284196862221354,0.6284196862221354,0.6,5,0.2717204317961874,True,0.0
SPATA21,4,0.6634606580303714,0.5070355682311414,5.178806142159081,0.20913784393268073,42.07159106462945,0.8583747515334784,0.3906855647708989,0.6528924889087472,0.75,0.6284196862221354,0.6284196862221354,0.6666666666666666,3,0.0210705884215244,True,1.0
