miRNA,log2FC,t,p,FDR
hsa-miR-613,-0.021169019798330135,-0.2475198468118157,0.8053802111524592,0.9301443132269441
hsa-miR-4797-3p,-0.014067257391593174,-0.24580116138026337,0.8067486267216939,0.9306488199710996
hsa-miR-301b-3p,0.04498355192873804,0.24309340720046815,0.8088038589754163,0.931943546847106
hsa-miR-582-5p,-0.05425087288630748,-0.2406288281950214,0.8106996348011061,0.932172370967057
hsa-miR-6739-3p,0.024360885803536764,0.24040390835656777,0.8108686590294019,0.932172370967057
hsa-miR-1197,-0.015666830527601816,-0.23662316413319928,0.8138397428762716,0.9337464132082421
hsa-miR-183-5p,0.03611913713820236,0.23437529080524286,0.8155499864803968,0.9337464132082421
hsa-miR-502-3p,0.03401604112118939,0.23313750832422855,0.8165363884198621,0.9337464132082421
hsa-miR-34b-3p,-0.02872085752136949,-0.23313734715738962,0.8165467883365136,0.9337464132082421
hsa-miR-4667-5p,0.01729721471612275,0.23248420780342965,0.8169910022765607,0.9337464132082421
hsa-miR-449c-5p,0.01937062963490986,0.23019588883631098,0.8187585308253315,0.9337464132082421
hsa-miR-33a-3p,-0.01979208430855056,-0.2293346408968137,0.8194326862304888,0.9337464132082421
hsa-miR-6798-3p,-0.02660969157096585,-0.22896267319432312,0.8197153197033317,0.9337464132082421
hsa-miR-581,0.022954567519420863,0.22678758593539014,0.8214802714184716,0.9346911060900377
hsa-miR-362-3p,0.04953575821090306,0.22475629235831845,0.8229765798966332,0.9353283314183579
hsa-miR-18a-5p,-0.02575933903810057,-0.22172181987973225,0.8253616921498786,0.9361943792111618
hsa-miR-6793-5p,0.034862166079628665,0.2213886829396797,0.8256128609459795,0.9361943792111618
hsa-miR-6813-5p,0.019926624188894265,0.21976618528860467,0.8268262646617504,0.9365072997699417
hsa-miR-548ag,-0.01656662861075385,-0.21789058946179854,0.8283835685825301,0.9372085900497708
hsa-miR-6729-5p,-0.020325630915877857,-0.21653941466250673,0.8293712230171971,0.9372645382287104
hsa-miR-432-5p,0.07434989410149662,0.21517089861099642,0.8303890600207618,0.9373544304641143
hsa-miR-362-5p,-0.04263743622875449,-0.21003251827553213,0.8343807035242669,0.940006076319264
hsa-miR-6799-3p,-0.01685763486087484,-0.2098847582108633,0.834620009704892,0.940006076319264
hsa-miR-7705,-0.03355191137260516,-0.20645663043683016,0.8371983773963565,0.9409755612220794
hsa-miR-1289,0.024796432688711345,0.20499339113001097,0.8382951630112951,0.9409755612220794
hsa-miR-4489,0.026868516288275468,0.20396591378387824,0.8391771858269454,0.9409755612220794
hsa-miR-205-5p,0.04911888855369462,0.20392588517937932,0.8392484735223951,0.9409755612220794
hsa-miR-101-2-5p,0.025216727080528023,0.20036792749699317,0.8418949349565593,0.9428845740152497
hsa-miR-7855-5p,-0.013181052855508343,-0.19785991945668763,0.8438590946307623,0.9432736896941045
hsa-miR-495-3p,0.041938526794860764,0.19750038066727246,0.8441308093959253,0.9432736896941045
hsa-miR-5589-5p,0.02725486584241521,0.19369976630874777,0.8472072987986484,0.9440810344508641
hsa-miR-365b-5p,0.02220541700639672,0.19306417753758362,0.847590129465142,0.9440810344508641
hsa-miR-6732-3p,0.013814633009568242,0.19302152357268756,0.8476883762787037,0.9440810344508641
hsa-miR-1225-5p,-0.013569096725003962,-0.19038700361721395,0.84971235321322,0.9452813372605866
hsa-miR-3173-5p,0.04061180669463216,0.18797959012032195,0.8515789465517983,0.9463040796498848
hsa-miR-6515-5p,-0.017406871448749972,-0.1851436544429109,0.8537767105165044,0.9476921486733199
hsa-miR-4669,0.039513465764633326,0.18018658780341945,0.8576350660694643,0.9500108329592284
hsa-miR-504-5p,0.0335665569401683,0.179833851330886,0.857956994817295,0.9500108329592284
hsa-miR-370-3p,0.06825425048412237,0.17880058306207736,0.858718500662846,0.9500108329592284
hsa-miR-6850-5p,0.02356695254731117,0.1750977878330762,0.8616222724114533,0.9521688607732763
hsa-miR-7706,0.030372924309883587,0.17389583803912662,0.8626533962596559,0.9522549644899405
hsa-miR-130b-3p,0.018332255997568936,0.1691082021685994,0.8663112750440555,0.9538610221727926
hsa-miR-2116-3p,-0.017808785401189964,-0.1690620771787937,0.8663362196505944,0.9538610221727926
hsa-miR-320c,-0.03284749538650944,-0.1682512797301482,0.8669727809138095,0.9538610221727926
hsa-miR-940,0.015562233151996507,0.16591762114828593,0.8688020700237319,0.9547581343421919
hsa-miR-548bc,0.019495949641951282,0.16477622582242216,0.8696996018532479,0.9547581343421919
hsa-miR-548k,-0.03724158048347803,-0.16247989397247395,0.8715978071502821,0.9551062262902552
hsa-miR-4717-3p,0.015162201610267101,0.1615425023637075,0.8722307883986941,0.9551062262902552
hsa-miR-6758-5p,-0.013093867750742505,-0.15946279298670835,0.8738687403664699,0.9551062262902552
hsa-miR-548i,-0.009743061596309513,-0.15929972858032332,0.873991941212761,0.9551062262902552
hsa-miR-6763-5p,-0.014357760013344212,-0.15826720586537252,0.8747969940496332,0.9551062262902552
hsa-miR-605-3p,-0.010705482346612033,-0.15408029364747017,0.8781352048897514,0.9577042245467923
hsa-miR-3934-5p,-0.013959591673609884,-0.15019031042786818,0.8811754369908191,0.9593933353351111
hsa-miR-193b-3p,0.029768244814725064,0.14897264444574368,0.8821179089359267,0.9593933353351111
hsa-miR-3200-5p,-0.035306641548828566,-0.14838155643195053,0.8825650402131803,0.9593933353351111
hsa-miR-4797-5p,-0.01121960656315657,-0.14423401226732063,0.8858184933902561,0.9612877759612019
hsa-miR-487a-3p,-0.020579869770740805,-0.14344925660685093,0.8865799982901374,0.9612877759612019
hsa-miR-222-3p,0.018471698819560345,0.14186188690742219,0.887689256841166,0.9612877759612019
hsa-miR-5698,-0.026630508515633033,-0.141265142272432,0.8881567739861754,0.9612877759612019
hsa-miR-6750-5p,-0.02341580963106349,-0.1382803594921861,0.8905007189593147,0.9627816214722461
hsa-miR-6815-3p,-0.010452428273694886,-0.13651464213895378,0.8918893631661827,0.963102109448418
hsa-miR-1301-3p,0.03653735056556284,0.13536745410330145,0.8927946911239901,0.963102109448418
hsa-miR-548a-3p,0.034955075085526754,0.1342298822129749,0.893689344803487,0.963102109448418
hsa-miR-4482-3p,-0.014461641146241655,-0.13268963701445907,0.8948999944856578,0.9633675587189355
hsa-miR-486-3p,0.012526572168544803,0.13107650313341593,0.8961953551850629,0.9637235304950246
hsa-miR-377-5p,0.00824227179064721,0.12871364594862741,0.8980296704345164,0.9646576782409483
hsa-miR-6755-3p,-0.013810565389585694,-0.12624899244374835,0.8999760128240355,0.9656930569592632
hsa-miR-4672,0.016782141070334933,0.12459460751436345,0.9012813359627035,0.9656930569592632
hsa-miR-499a-5p,0.029038334530445464,0.12324524128021057,0.9023955591095295,0.9656930569592632
hsa-miR-4725-3p,0.01419631733371296,0.12118511046011876,0.9039834397925511,0.9656930569592632
hsa-miR-5010-3p,0.023856830505662785,0.11886581753390343,0.9058833436866898,0.9656930569592632
hsa-miR-148b-5p,-0.025057138266502577,-0.11855190087116303,0.9062370257723739,0.9656930569592632
hsa-miR-6818-3p,-0.020307865737422492,-0.11729147623774308,0.907096449505665,0.9656930569592632
hsa-miR-423-3p,-0.01880639078494717,-0.11663321028360818,0.9075606471932738,0.9656930569592632
hsa-miR-2277-5p,-0.010718623644554282,-0.11507140737333116,0.908798720184593,0.9656930569592632
hsa-miR-616-5p,0.008457341434809612,0.11160363481352303,0.9115442306118828,0.9656930569592632
hsa-miR-636,-0.019511874062636547,-0.11038445964953544,0.9124883038772768,0.9656930569592632
hsa-miR-142-3p,0.022653656099448582,0.11015643935171175,0.9126946246566966,0.9656930569592632
hsa-miR-7155-3p,0.01353698608891285,0.11001599275135257,0.9127788795765793,0.9656930569592632
hsa-miR-6882-5p,0.008841393215256704,0.10964193414244923,0.913073616439542,0.9656930569592632
hsa-miR-548az-5p,-0.01382462566907744,-0.10584396848090523,0.9160926169957413,0.9656930569592632
hsa-miR-499b-5p,-0.009260452163016908,-0.10362208218185881,0.9178423508463913,0.9656930569592632
hsa-miR-499a-3p,-0.009260452163016908,-0.10362208218185881,0.9178423508463913,0.9656930569592632
hsa-miR-4804-5p,-0.016999513702023017,-0.10359522052000948,0.9178487334850421,0.9656930569592632
hsa-let-7d-5p,0.00820000372344687,0.10349727056711631,0.917925377638439,0.9656930569592632
hsa-miR-4777-3p,0.006777404674420021,0.1021121706400709,0.9190383751583046,0.9656930569592632
hsa-miR-8485,-0.015317882769862401,-0.10176604103078031,0.9192933905588182,0.9656930569592632
hsa-miR-4521,-0.011321084731230169,-0.09947306651203629,0.9211071583850694,0.9660187314188922
hsa-miR-3127-5p,0.021847356004729646,0.09893955909008877,0.9215373884306348,0.9660187314188922
hsa-miR-3605-3p,0.015793104473919684,0.09713861100423049,0.923088147713721,0.9666300414738023
hsa-miR-643,0.016235463439445375,0.09461963315449126,0.9249505555650315,0.9675660785439438
hsa-miR-454-3p,0.013318358272057296,0.08925152626129719,0.929190372008463,0.9688929551206772
hsa-miR-3164,0.016838827480382124,0.08819247613231157,0.9300362476094084,0.9688929551206772
hsa-miR-6775-3p,0.008382127921241017,0.08785064777383186,0.9303062492701187,0.9688929551206772
hsa-miR-574-5p,0.01942587352433023,0.08672394485791608,0.9312096489177852,0.9688929551206772
hsa-miR-3661,-0.007312580131492705,-0.08576552661568494,0.9320076144826136,0.9688929551206772
hsa-miR-6514-5p,0.011401191366621877,0.08542195935426682,0.9322206648338527,0.9688929551206772
hsa-miR-376a-2-5p,0.007801745543588229,0.08445125079119303,0.9330080308569484,0.9688929551206772
hsa-miR-550a-3p,0.015144993880744195,0.07926916996224005,0.9371643643910096,0.9713304243001082
hsa-miR-3180-3p,-0.01117269736534296,-0.07913141420100349,0.9372998288541584,0.9713304243001082
hsa-miR-4754,0.005707244636898923,0.07605712003106818,0.9397049521836711,0.9720924086366841
hsa-miR-125b-1-3p,0.009252191407478183,0.07393070194334757,0.9413496678464169,0.9720924086366841
hsa-miR-933,-0.006040021163589593,-0.0729558482865782,0.9420926250759675,0.9720924086366841
hsa-miR-155-5p,0.01104204863857916,0.07237109380108703,0.942572144740447,0.9720924086366841
hsa-miR-607,-0.010591882981834444,-0.07198285201983064,0.9429004444133603,0.9720924086366841
hsa-miR-6807-5p,0.008945858259707284,0.06886216377520951,0.9453560293862309,0.973619250883345
hsa-miR-3137,0.004311141178134442,0.06410664897446855,0.9491406037253549,0.9765102606813899
hsa-miR-451b,0.008045836560825859,0.05802602714677551,0.9539308533472669,0.9799019673910544
hsa-miR-539-3p,0.011519946851238472,0.05362310023800706,0.9574203370195149,0.9799019673910544
hsa-miR-26a-5p,-0.0061059226224084995,-0.053418088895071,0.9575850412243513,0.9799019673910544
hsa-let-7e-5p,0.01019665645166068,0.05135691774460127,0.9592179727736266,0.9799019673910544
hsa-miR-577,-0.005793012242187867,-0.050205752084732894,0.9601322973496965,0.9799019673910544
hsa-miR-3657,0.004542975135705202,0.04954600662248839,0.9606550085547273,0.9799019673910544
hsa-miR-3617-5p,0.004537705387906127,0.048861508452803744,0.9611988088785245,0.9799019673910544
hsa-miR-548u,-0.004571116417835419,-0.04869335741291133,0.9613736824524521,0.9799019673910544
hsa-miR-6735-5p,-0.009082072106164074,-0.047281194922933596,0.9624520349989167,0.9799019673910544
hsa-miR-4503,-0.007790515117001351,-0.04517477068322922,0.9641232842196834,0.9799019673910544
hsa-miR-3198,-0.00580239335594529,-0.04511167017649504,0.96418661461909,0.9799019673910544
hsa-miR-2115-5p,-0.003397692209500508,-0.04506837691665925,0.9642078417871937,0.9799019673910544
hsa-miR-2355-3p,0.011733086753541011,0.04222508367143125,0.9664713122125589,0.9812041066060431
hsa-miR-128-1-5p,0.005233410299641861,0.038847278091916626,0.9691462276867603,0.982641841946851
hsa-miR-1277-5p,-0.009474324657828603,-0.037614141884674955,0.970137051026531,0.982641841946851
hsa-miR-548b-3p,0.003930661906805022,0.03644399609164373,0.9710539314674774,0.982641841946851
hsa-miR-597-3p,-0.0054375475612401525,-0.03548366202586677,0.9718219618052941,0.982641841946851
hsa-miR-5001-3p,0.006781245103280487,0.02957801199518749,0.9765140014970223,0.9863877527760619
hsa-miR-3146,0.0025625566811985634,0.02529768796223182,0.9799158584818606,0.9883749698213975
hsa-miR-7977,0.0015643083710117495,0.02459887066364416,0.980460055148153,0.9883749698213975
hsa-miR-182-3p,-0.0017992771605615243,-0.020910975326279894,0.9833909892957284,0.989591258497412
hsa-miR-6817-3p,-0.0017030815412280853,-0.020587499194423733,0.9836477674553855,0.989591258497412
hsa-miR-6782-3p,-0.002361966748367028,-0.019093074549001405,0.9848389358703237,0.9897928540588061
hsa-miR-582-3p,0.003247767085149844,0.015974526919463803,0.9873118413314121,0.9912809341608851
hsa-let-7i-5p,0.0009111882734806898,0.013854220832283711,0.988994789631822,0.9919736896005926
hsa-miR-208a-3p,0.0016476630507470946,0.012472330285959772,0.9900930495543291,0.9920791940870358
hsa-miR-136-3p,-0.0008011801660576801,-0.0028488806008435297,0.997736767056516,0.9979873227528262
hsa-miR-4479,0.00019130991888757776,0.002533933896130029,0.9979873227528262,0.9979873227528262
