,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
ATF3,4.925770655181511,49.94566122679121,5.0055236488080045e-27,8.190507197700299,3.2647365425187878,8.815227697915777e-23,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
STAC2,5.70250300727105,51.876425004661925,1.810372506955711e-24,6.6636089245711165,0.9611059173000672,1.5941235109998513e-20,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
REG3B,4.798846047860891,38.61993094397255,5.77418491847384e-24,5.74298866697014,0.9441426191092488,3.3896390199747595e-20,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TGM1,4.546891661370772,42.48996224877889,2.3484003331363865e-23,5.813665049510389,1.2667733881396173,1.0339419566716226e-19,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SBNO2,1.7999848767654916,34.38589369364601,1.9125906220197156e-22,6.8664592843246055,5.066474407559114,6.736526688877842e-19,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SSC5D,1.7942377317844365,31.343774493414415,4.04191879505629e-22,6.926318233321548,5.132080501537112,1.186370531662272e-18,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
DNAH3,2.321755165619725,31.09451797236249,1.0155850384073871e-21,2.7523461100826863,0.43059094446296114,2.5550668730560705e-18,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SMAGP,2.992104809907798,40.12778761973834,1.7204534788427073e-21,4.111279037367493,1.119174227459695,3.521158130384758e-18,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GAL,4.667659541771869,33.31433766149438,1.799467558540845e-21,7.494290971930158,2.826631430158289,3.521158130384758e-18,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
VGF,2.634080455067248,35.50419527194185,2.285869131006324e-21,8.077297902253894,5.443217447186647,4.025644126615238e-18,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
NPY,7.313084139062974,40.48046641872254,5.243097580921335e-21,8.38008111233287,1.0669969732698958,8.394199227055058e-18,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CDHR5,2.6200538765555264,30.535530892145438,7.184019098234042e-21,3.698328724368183,1.0782748478126563,1.0543146694916641e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MAP7D1,0.6117917683229441,27.738120184278998,7.972669268299368e-21,8.219812825849846,7.608021057526902,1.0800513729540012e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ADCYAP1,2.1039958842865616,37.60690093579701,1.3378056151832789e-20,8.108385260146841,6.0043893758602795,1.682863906356623e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MISP3,1.8994160308939787,26.82463212986708,2.2427143929945612e-20,3.713682417868568,1.8142663869745894,2.4984268779352784e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GADD45G,1.919122245138222,26.94254061795904,2.2698784877045286e-20,5.250663311153153,3.3315410660149314,2.4984268779352784e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ECEL1,3.3744916153293,26.258974204223545,3.2780167712036205e-20,5.367980808655733,1.993489193326433,3.395832550450998e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ANKRD1,3.619506776153749,39.695232763332555,6.639211056593402e-20,3.9373867899269164,0.31788001377316716,6.495730328759243e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TUBB2B,1.227312225744523,30.00989737515886,7.768833498109559e-20,10.554763846301878,9.327451620557355,6.944562049960708e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TLE3,0.7357660692358969,25.622126718846477,8.18546956550057e-20,6.384103696990601,5.648337627754704,6.944562049960708e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ZDHHC18,0.7725407746707766,25.637960310158565,8.280949579761222e-20,7.349977788139855,6.577437013469078,6.944562049960708e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RASD1,2.355415869945569,26.32756200976348,1.0660928661634959e-19,4.766572089663349,2.4111562197177796,8.534073393638785e-17,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RAB24,0.6284478043065649,24.6501209259419,1.5279261394428003e-19,5.948760478857102,5.320312674550537,1.1629853523165663e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ARG1,2.884797812629242,28.000243136194705,1.5848985551983185e-19,4.254330719321402,1.3695329066921598,1.1629853523165663e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
NKAIN1,1.7204483558013917,26.443972239086126,1.7689959261714902e-19,4.48130475609542,2.760856400294028,1.2461514902322447e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PTPRO,1.635454150369437,26.448835787627722,3.3411478169951896e-19,6.025286948835814,4.389832798466377,2.263113623273165e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
AZIN2,1.1283217599022066,27.02749370704346,4.688839477257602e-19,6.239916620553498,5.111594860651292,2.889671508844936e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
JUN,1.811709615739054,27.702110373136563,4.704457461878713e-19,8.465203253704784,6.65349363796573,2.889671508844936e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PHLDB3,1.8552401656799087,25.185686264808485,4.758416544006766e-19,3.2466793182518314,1.3914391525719227,2.889671508844936e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
QDPR,0.735195813090991,23.5810036042071,7.185817838131478e-19,7.9740694366583815,7.2388736235673905,4.218314598244449e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
DLGAP4,0.5898582126342671,22.987104774450952,8.588279993841017e-19,6.936288630490313,6.346430417856046,4.878974160372069e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TPH2,2.27980309640434,23.685460100054517,9.299862291551568e-19,5.641325738111596,3.361522641707256,5.118121088016083e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GPC1,0.93580243800929,29.164672319079568,1.1462662281628962e-18,8.662445524999095,7.726643086989805,5.962011876006318e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SOCS3,2.4290350455202674,24.47946619038157,1.1510328986668265e-18,5.474969155915565,3.0459341103952973,5.962011876006318e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PARP3,1.351516562680949,24.89120381114256,1.4472466399725806e-18,6.42841695597309,5.076900393292141,7.282131593302033e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
LRRK2,-0.64460097335534,-22.541749556429618,1.617823864059465e-18,5.5611536971753255,6.205754670530665,7.914304463875344e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ITPKC,1.4763207823422353,27.72859522462205,1.838091962853471e-18,4.974262382221769,3.497941599879534,8.657078529437941e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
BASP1,0.7812137336180642,22.635243887452862,1.867974471175071e-18,8.410271294641628,7.629057561023564,8.657078529437941e-16,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GABRA5,2.0700957420606354,29.16334395141775,2.710633936806899e-18,4.961781830402041,2.8916860883414053,1.2240249810540077e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ITGA7,0.824351453180066,29.485807151378353,3.036463410291852e-18,9.093942336845505,8.269590883665439,1.3368789279662451e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TUBB6,2.1013961233743195,22.292441986413273,3.1760597002263813e-18,6.080309721781694,3.9789135984073742,1.3642338385533368e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GFRA1,1.4748146208704203,33.72324352805839,3.313726919701417e-18,9.538555631900461,8.063741011030041,1.3894772567348013e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
HS2ST1,0.7862077023136029,21.667746262668402,4.2479867542149886e-18,6.98314319979164,6.196935497478037,1.7130563040739928e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SRXN1,0.9738578932397193,22.24610860289394,4.287422264163231e-18,7.467485998723181,6.493628105483462,1.7130563040739928e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ALDH1L2,1.8677048203744462,22.241723187775715,4.3772377311526706e-18,3.851677766922966,1.9839729465485199,1.7130563040739928e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
S100A11,0.871377817693932,22.136497588422166,4.688731417312489e-18,7.2757998747621935,6.4044220570682615,1.795070630223701e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
AP1S1,0.8719944305753513,26.921298276145485,5.198265089395505e-18,7.674372638561331,6.80237820798598,1.9478009891349837e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GDPD5,0.657638734824677,21.47053057627222,6.539406197167457e-18,6.672748130162062,6.015109395337385,2.3992808862149184e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SBF1,0.401394259863852,21.18788292586294,7.079899556870984e-18,7.7960787099725675,7.3946844501087154,2.5445736958378547e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CD44,0.9896367782587117,21.041443272016036,1.0691140996284394e-17,8.36552707648961,7.375890298230898,3.6074487064531584e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
DGCR6,1.1105476251349007,26.236020238526603,1.0707391358811477e-17,7.166769726564873,6.056222101429972,3.6074487064531584e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
DRAXIN,2.8486278464527874,28.788541252423794,1.072047872163722e-17,3.359134582525978,0.5105067360731909,3.6074487064531584e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ACP7,1.9579455071350407,27.59316762486776,1.085655450809252e-17,2.303339442923093,0.34539393578805255,3.6074487064531584e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MMP19,1.614342141448803,20.87475239299398,1.1150035560262555e-17,4.794302398581501,3.179960257132698,3.636356967625627e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GCH1,2.2617953145470007,20.750807713173234,1.4801773712601364e-17,3.2294506874237485,0.9676553728767477,4.7395279427749566e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MAGED1,0.7277416049750798,27.213680859210754,1.536273766315772e-17,9.115206466081558,8.387464861106478,4.831306660461975e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
DYRK3,1.0349949676637693,20.371815432628544,1.6823958922272767e-17,3.2776492394036554,2.242654271739886,5.108529026007303e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PLEKHH1,1.0256643484995038,22.70654442839601,1.6824409943127793e-17,6.4008191463534825,5.375154797853979,5.108529026007303e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
IL1R1,1.5704599343245076,20.841008612222446,1.8250019506857087e-17,5.361413200955339,3.7909532666308317,5.447476161614579e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CSRP3,5.003329328774795,45.66766924717826,2.0940320349768142e-17,5.137908437538121,0.1345791087633262,6.141640900548489e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TDRD12,2.1137282007998435,20.779930325487882,2.127307335946044e-17,3.737154424565566,1.6234262237657224,6.141640900548489e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TNFRSF21,0.6916122037456791,25.092929855040758,2.4822029142310562e-17,9.057320817285989,8.36570861354031,7.05065734234244e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PTPN1,0.6732816749088322,19.96589782127804,2.7664290448362556e-17,5.397363700219345,4.724082025310513,7.733266969620841e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ESYT1,0.5925452620797866,24.802701225830834,2.939329360642878e-17,9.176790766387764,8.584245504307978,8.08820771410652e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CSK,0.7018064793530163,19.9560894851166,3.167232773754136e-17,7.554390373472328,6.852583894119312,8.581251750551398e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CCDC172,1.7211597740950193,20.815108578503555,3.5255582475354e-17,5.005189642508552,3.2840298684135325,9.407364590506959e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PVR,1.9961877368307999,21.821105010397535,3.5794313607411744e-17,5.114373994867816,3.1181862580370163,9.408562043882511e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CDKN1A,2.2619079443261767,22.188901009776508,3.832936836302565e-17,4.855119811951267,2.5932118676250906,9.926742738841835e-15,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SHISA7,1.1008333656393354,20.268586644783863,4.040510799103912e-17,4.1548172131012855,3.05398384746195,1.0217287941886263e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CLIC1,0.9641005151704913,19.74942454587976,4.105756085514517e-17,6.9837394412720855,6.019638926101594,1.0217287941886263e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CCL2,1.6244072685043434,20.81767277217238,4.119172357469335e-17,5.109831882819814,3.485424614315471,1.0217287941886263e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RASSF10,1.5368073485711422,19.70560056995078,4.208114933244837e-17,4.405076893882152,2.8682695453110094,1.0261817680099877e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
JUP,0.47758183477098815,23.733571965729606,4.253663566221629e-17,8.244714840968122,7.767133006197134,1.0261817680099877e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
YDJC,0.6973425731662517,19.986496645721513,4.625871862457243e-17,3.6359631066539464,2.9386205334876947,1.10009753748149e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PGLYRP4,1.2676726255143278,21.246236791100735,4.6849875254733833e-17,1.47132512026648,0.20365249475215233,1.10009753748149e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RAB15,1.2720754497885798,29.196785092972526,4.808330444655601e-17,8.188298092857474,6.9162226430688944,1.114204045537234e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GADD45A,2.4354733383268528,34.112680556049035,4.934707894653134e-17,6.941191434531233,4.50571809620438,1.1281780920435429e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CACNA2D1,2.0188647676189344,23.480092643707962,4.9967572073928997e-17,7.945273013048272,5.926408245429338,1.1281780920435429e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
DUSP26,1.431748581139198,31.86687634091446,5.2433491392118496e-17,8.304510548865622,6.872761967726424,1.1688686289956946e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CARHSP1,0.7740312438915069,20.02181465999896,5.603311791541785e-17,6.891547950495055,6.117516706603548,1.2334990495105297e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
FABP5,0.9302027883591419,21.83066013997826,6.63554057733265e-17,8.584559235310861,7.654356446951719,1.4426975939185842e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
LCP1,1.3732050897922994,21.952046905293734,7.626290519082031e-17,8.876980244303086,7.5037751545107865,1.6378853942872397e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
IL13RA1,1.3649145890030496,20.01498506377217,8.226906430094112e-17,5.840881938572762,4.4759673495697125,1.7455909534986436e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GOT2,0.3923586007279898,19.817361042878975,8.874853038794209e-17,8.969963142709727,8.577604541981737,1.8606552007881526e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
COL7A1,2.0897938769272653,24.92392288956758,9.206437544203402e-17,3.5603532917936453,1.4705594148663803,1.8899858130667937e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TPRG1L,0.5027926728780283,20.449168852634255,9.229389581724165e-17,8.334796790421313,7.832004117543285,1.8899858130667937e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ABCA1,1.2950322500396512,21.038778973482298,9.480621193660274e-17,8.342682854328363,7.0476506042887115,1.9191174694431158e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ANXA11,0.5459359250033584,21.62532594696263,1.0237986253043118e-16,7.924952066684768,7.37901614168141,2.048876998890254e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CACNB1,0.8463376000518092,23.903605618159386,1.0407033195532385e-16,6.643918240515579,5.79758064046377,2.0593063101856273e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RNH1,0.5778701426438548,21.418220368274845,1.1349859387225217e-16,7.101194904622477,6.523324761978622,2.220915262982481e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
WDR1,0.49635466421641894,22.48524152442487,1.3343465176017455e-16,8.55168854080419,8.05533387658777,2.5760529963882374e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
EEF1B2,0.39233808260976755,19.340736676843928,1.345732074656282e-16,7.043441654209884,6.651103571600117,2.5760529963882374e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GRK6,0.6468033255126757,18.953858080068578,1.4139199977388838e-16,6.525692314842772,5.878888989330096,2.6774779656106968e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TUBB3,0.6019950976972162,20.77000062715993,1.4292459798135572e-16,12.420992856119026,11.81899775842181,2.6777075479251655e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
IL4R,1.5738066440280085,23.30326706739262,1.5803851725912593e-16,5.553810812253677,3.9800041682256686,2.929701397316281e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TXNRD1,0.6445843629977528,18.910816873627102,1.6070085624789154e-16,7.68508333138034,7.040498968382587,2.9480237285225187e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ADGRG2,-0.7135717314191563,-18.648531357425046,1.747351729979451e-16,5.760248886790336,6.473820618209492,3.172434156357537e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MREG,0.9931440807041199,18.96265102071107,1.893448877042246e-16,4.222640241413505,3.2294961607093855,3.402604915672551e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GET1,0.5487268627605699,19.14636930137972,1.982175990232471e-16,7.135922298741818,6.587195435981248,3.511490793792289e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MAP2K6,-0.6378965068588567,-20.737230176516295,1.9939190243553966e-16,3.371267147397692,4.0091636542565485,3.511490793792289e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
STAT4,1.394406761169168,18.710479095657178,2.0161727053347166e-16,1.9361652693019795,0.5417585081328116,3.5155264864999695e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
STMN2,0.6102914795831023,19.626699136824385,2.0783621271618243e-16,11.671404858860228,11.061113379277126,3.5884348452398906e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
NFYB,0.7156983147592006,18.468725766089296,2.2426940717930413e-16,5.0062488573464945,4.290550542587294,3.834571388189054e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PTPN5,2.0641724354027198,21.591031012499496,2.326353702479214e-16,6.010814476628018,3.946642041225298,3.9393668321501384e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PDLIM1,1.2451817771216938,20.736893698619404,2.4280630383273225e-16,6.695986946249471,5.4508051691277775,4.0724398255221405e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RNF19B,0.8119504785923617,22.302413826793714,2.502938052912492e-16,6.808196563516218,5.996246084923857,4.129781912543599e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
HAS1,2.072368256333096,20.391511169714914,2.5091514658007215e-16,2.3304385624396318,0.25807030610653586,4.129781912543599e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
GGT5,1.3772132722614314,18.70077560240304,2.674291494973473e-16,6.714303537054431,5.337090264793,4.360828473886836e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TUBB2A,0.7404790710460105,22.25133725831142,2.7420559006704507e-16,10.696614275401648,9.956135204355638,4.4303070152942485e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RHOU,1.0813013349530616,24.389192191398553,2.849035776800709e-16,6.09318458609443,5.011883251141368,4.553463277477141e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
FPGS,0.792775729164493,18.515822399447764,2.8699927533925536e-16,4.983374674794592,4.190598945630099,4.553463277477141e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MAP6,0.6259687062529213,21.383463048382563,3.009306513604026e-16,8.32456287200301,7.698594165750089,4.731865804560759e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CCKBR,3.115192097136335,32.23058227726685,3.0632201889220647e-16,3.6109788855062654,0.49578678836993045,4.7740151103634056e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TMEM43,0.6869879233941747,18.77663414583591,3.2776301125450023e-16,6.43947018775535,5.752482264361175,5.063363501055266e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
COL16A1,1.1179675373806681,18.055460509749942,3.365340891935795e-16,8.577007718107717,7.459040180727049,5.153653778076634e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
KIF22,1.3956848789784462,17.986114437545407,3.540772865988471e-16,4.092937372209646,2.6972524932312,5.3755647364588763e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
JPT1,0.7185162400667915,19.404610536027178,3.788278748363784e-16,7.399216053841618,6.680699813774827,5.702168977558512e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
MIDN,0.635708340824304,17.915445767571843,3.8549856772944612e-16,6.628642265606985,5.992933924782681,5.75340277651125e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ARID5A,1.7864117224367049,21.145863642262654,3.9127301933096114e-16,4.946300164389538,3.1598884419528335,5.790511885241645e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
RAB31,0.7616833127228322,19.085701529457534,3.964652883734816e-16,6.597155459587988,5.835472146865156,5.818458494621154e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SOX11,2.6830632034179667,31.16963105696499,4.030892419727412e-16,4.323604646815098,1.640541443397131,5.866780694530533e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CLDN4,4.172019310976211,35.74681249443862,4.101751119378362e-16,4.314242482139533,0.1422231711633218,5.920978603555109e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CSF1,2.274336961557906,25.048711706324607,4.235245212634721e-16,6.588017689279696,4.31368072772179,6.063975889407324e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ABCD2,-0.9623632209234048,-27.576630305250912,4.29536753467809e-16,4.347170198659456,5.309533419582861,6.100461101065793e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SPATA2L,0.9521085418862931,19.413722634746343,4.393745350336558e-16,3.558520517139712,2.606411975253419,6.187829999600171e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
FAM210B,1.0086931733708067,23.1618557865515,4.4271567767283036e-16,5.491501137182124,4.482807963811317,6.187829999600171e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PLEKHO2,0.8560055093159429,17.88540607700288,4.706222252521838e-16,5.740369736446098,4.884364227130155,6.526085046390715e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
HAMP,3.087631266473746,40.874779397698475,5.102007435897199e-16,3.1214725541619166,0.033841287688170386,7.004746119371536e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SIDT2,0.7744399882625457,20.509903690647366,5.1583050236754705e-16,7.632327072084559,6.857887083822013,7.004746119371536e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
PTPRN,0.7988924753710389,20.811310888204225,5.170728496498209e-16,9.129099225928176,8.330206750557137,7.004746119371536e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ITGB1,0.6685977200607649,22.392127997317186,5.286547530356825e-16,9.565218628206491,8.896620908145726,7.106976225733896e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ALKAL2,2.3986726867677977,23.72980198156877,5.798159552967322e-16,3.771390131881538,1.37271744511374,7.735711203583902e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
FGF2,1.5868014947484161,18.18717066782606,6.195905316351315e-16,2.5010719095233114,0.9142704147748952,8.20421718242579e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CBLN2,1.3033128232497937,25.89972145016661,6.38146828275845e-16,7.471403499046398,6.168090675796604,8.386868502064109e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
TRIM15,1.4942878418119232,20.544925104300887,6.555400644094557e-16,1.7496513815683667,0.2553635397564435,8.551641536529573e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ACVR1,0.6411162353758577,17.70143736025581,6.604426296339218e-16,5.543915377221234,4.902799141845376,8.552246434178673e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
ATP6V0C,0.3846965245950926,17.884944038484416,6.678115989956851e-16,9.142443494213577,8.757746969618484,8.584547496286869e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
CHL1,1.1412883211833762,20.13102666066445,6.73486075076088e-16,8.68362691066831,7.542338589484935,8.594755991423903e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
SEMA6A,2.6784614236184785,27.785452509865262,6.958357873155319e-16,7.910532949610394,5.232071525991915,8.754769783407937e-14,14,14,GSE278227_CCI_DRG,1W_IL_vs_CL_pooled,DRG
