cluster,n_cells,current_celltype,assigned_subtype,symbol,mean_lognorm,pct_expressing
9,2268,Neuron,Peptidergic_Nociceptor,FLRT3,0.1349354386329651,0.3712522045855379
9,2268,Neuron,Peptidergic_Nociceptor,PTPN23,0.15030381083488464,0.5242504409171076
9,2268,Neuron,Peptidergic_Nociceptor,MAPK14,0.32173165678977966,0.7716049382716049
9,2268,Neuron,Peptidergic_Nociceptor,VASH2,0.04340947046875954,0.18165784832451498
9,2268,Neuron,Peptidergic_Nociceptor,TNIK,0.17143751680850983,0.5511463844797179
9,2268,Neuron,Peptidergic_Nociceptor,WDR81,0.0636623427271843,0.2760141093474427
9,2268,Neuron,Peptidergic_Nociceptor,CCDC160,0.033598002046346664,0.1662257495590829
9,2268,Neuron,Peptidergic_Nociceptor,SLC2A1,0.09888750314712524,0.3655202821869489
9,2268,Neuron,Peptidergic_Nociceptor,ANKRD13B,0.2748863995075226,0.7305996472663139
9,2268,Neuron,Peptidergic_Nociceptor,NPY,0.006338778417557478,0.031746031746031744
9,2268,Neuron,Peptidergic_Nociceptor,AXL,0.008356701582670212,0.037037037037037035
9,2268,Neuron,Peptidergic_Nociceptor,SERPINE1,0.0007347650825977325,0.001763668430335097
9,2268,Neuron,Peptidergic_Nociceptor,WBP1L,0.11426863074302673,0.44400352733686066
9,2268,Neuron,Peptidergic_Nociceptor,ITPKC,0.03594941273331642,0.16137566137566137
9,2268,Neuron,Peptidergic_Nociceptor,ACVR1,0.14454005658626556,0.49426807760141095
9,2268,Neuron,Peptidergic_Nociceptor,LNP1,0.0,0.0
9,2268,Neuron,Peptidergic_Nociceptor,AGRN,0.09360648691654205,0.36331569664902996
9,2268,Neuron,Peptidergic_Nociceptor,VIP,6.33754170848988e-05,0.0004409171075837742
9,2268,Neuron,Peptidergic_Nociceptor,REG3B,0.0004018848412670195,0.0008818342151675485
9,2268,Neuron,Peptidergic_Nociceptor,TNS3,0.042348507791757584,0.17019400352733685
9,2268,Neuron,Peptidergic_Nociceptor,ANKRD1,4.712064401246607e-05,0.0004409171075837742
9,2268,Neuron,Peptidergic_Nociceptor,CTTN,0.4511173665523529,0.8628747795414462
9,2268,Neuron,Peptidergic_Nociceptor,RUBCN,0.19188331067562103,0.61331569664903
9,2268,Neuron,Peptidergic_Nociceptor,MEGF11,0.0009069180814549327,0.0030864197530864196
10,1378,Neuron,Peptidergic_Nociceptor,SPRR1A,0.053837958723306656,0.14223512336719885
10,1378,Neuron,Peptidergic_Nociceptor,ATF3,1.0529839992523193,0.8222060957910015
10,1378,Neuron,Peptidergic_Nociceptor,TFE3,0.15523864328861237,0.41509433962264153
10,1378,Neuron,Peptidergic_Nociceptor,CDHR5,0.0,0.0
10,1378,Neuron,Peptidergic_Nociceptor,GALNS,0.0030908314511179924,0.011611030478955007
10,1378,Neuron,Peptidergic_Nociceptor,CHL1,0.3909762501716614,0.7031930333817126
10,1378,Neuron,Peptidergic_Nociceptor,FLNC,0.002383387414738536,0.00725689404934688
10,1378,Neuron,Peptidergic_Nociceptor,RNF19B,0.29696765542030334,0.6552975326560232
10,1378,Neuron,Peptidergic_Nociceptor,SRRM4,0.17483872175216675,0.4426705370101596
10,1378,Neuron,Peptidergic_Nociceptor,ECEL1,0.01054837740957737,0.03265602322206096
10,1378,Neuron,Peptidergic_Nociceptor,FLRT3,0.31368473172187805,0.5718432510885341
10,1378,Neuron,Peptidergic_Nociceptor,PTPN23,0.13944359123706818,0.3925979680696662
10,1378,Neuron,Peptidergic_Nociceptor,MAPK14,0.36617520451545715,0.7300435413642961
10,1378,Neuron,Peptidergic_Nociceptor,VASH2,0.03171951323747635,0.102322206095791
10,1378,Neuron,Peptidergic_Nociceptor,TNIK,0.08685482293367386,0.25181422351233673
10,1378,Neuron,Peptidergic_Nociceptor,WDR81,0.08395630121231079,0.2351233671988389
10,1378,Neuron,Peptidergic_Nociceptor,CCDC160,0.07333096861839294,0.23947750362844702
10,1378,Neuron,Peptidergic_Nociceptor,SLC2A1,0.1264958530664444,0.3432510885341074
10,1378,Neuron,Peptidergic_Nociceptor,ANKRD13B,0.16874636709690094,0.4528301886792453
10,1378,Neuron,Peptidergic_Nociceptor,NPY,0.0053146169520914555,0.020319303338171262
10,1378,Neuron,Peptidergic_Nociceptor,AXL,0.0009837840916588902,0.002902757619738752
10,1378,Neuron,Peptidergic_Nociceptor,SERPINE1,0.0012145936489105225,0.0043541364296081275
10,1378,Neuron,Peptidergic_Nociceptor,WBP1L,0.07729135453701019,0.23367198838896952
10,1378,Neuron,Peptidergic_Nociceptor,ITPKC,0.03579551726579666,0.10957910014513789
10,1378,Neuron,Peptidergic_Nociceptor,ACVR1,0.0794781967997551,0.2409288824383164
10,1378,Neuron,Peptidergic_Nociceptor,LNP1,0.0,0.0
10,1378,Neuron,Peptidergic_Nociceptor,AGRN,0.12426456809043884,0.3563134978229318
10,1378,Neuron,Peptidergic_Nociceptor,VIP,0.0,0.0
10,1378,Neuron,Peptidergic_Nociceptor,REG3B,0.00018811834161169827,0.000725689404934688
10,1378,Neuron,Peptidergic_Nociceptor,TNS3,0.008174130693078041,0.02539912917271408
10,1378,Neuron,Peptidergic_Nociceptor,ANKRD1,0.0009022249723784626,0.002902757619738752
10,1378,Neuron,Peptidergic_Nociceptor,CTTN,0.36425134539604187,0.7213352685050798
10,1378,Neuron,Peptidergic_Nociceptor,RUBCN,0.16818243265151978,0.4462989840348331
10,1378,Neuron,Peptidergic_Nociceptor,MEGF11,0.0,0.0
11,1271,Neuron,NonPeptidergic_Noci,SPRR1A,0.042711127549409866,0.17151848937844216
11,1271,Neuron,NonPeptidergic_Noci,ATF3,0.22892414033412933,0.4964594807238395
11,1271,Neuron,NonPeptidergic_Noci,TFE3,0.13332581520080566,0.5507474429583006
11,1271,Neuron,NonPeptidergic_Noci,CDHR5,0.0,0.0
11,1271,Neuron,NonPeptidergic_Noci,GALNS,0.00847303681075573,0.05114083398898505
11,1271,Neuron,NonPeptidergic_Noci,CHL1,0.04975735768675804,0.1919748229740362
11,1271,Neuron,NonPeptidergic_Noci,FLNC,0.012488535605370998,0.07159716758457907
11,1271,Neuron,NonPeptidergic_Noci,RNF19B,0.331392377614975,0.8237608182533438
11,1271,Neuron,NonPeptidergic_Noci,SRRM4,0.0984044149518013,0.4555468135326515
11,1271,Neuron,NonPeptidergic_Noci,ECEL1,0.0052903336472809315,0.03304484657749803
11,1271,Neuron,NonPeptidergic_Noci,FLRT3,0.19179782271385193,0.6089693154996066
11,1271,Neuron,NonPeptidergic_Noci,PTPN23,0.14518551528453827,0.5688434303697876
11,1271,Neuron,NonPeptidergic_Noci,MAPK14,0.3084889352321625,0.8127458693941778
11,1271,Neuron,NonPeptidergic_Noci,VASH2,0.0016019053291529417,0.007867820613690008
11,1271,Neuron,NonPeptidergic_Noci,TNIK,0.299054890871048,0.7907159716758458
11,1271,Neuron,NonPeptidergic_Noci,WDR81,0.10875088721513748,0.47442958300550747
11,1271,Neuron,NonPeptidergic_Noci,CCDC160,0.03563060611486435,0.2037765538945712
11,1271,Neuron,NonPeptidergic_Noci,SLC2A1,0.11033625900745392,0.4634146341463415
11,1271,Neuron,NonPeptidergic_Noci,ANKRD13B,0.4111921787261963,0.8733280881195908
11,1271,Neuron,NonPeptidergic_Noci,NPY,0.003011274617165327,0.01966955153422502
11,1271,Neuron,NonPeptidergic_Noci,AXL,0.005044866818934679,0.024390243902439025
11,1271,Neuron,NonPeptidergic_Noci,SERPINE1,8.608322241343558e-05,0.0007867820613690008
11,1271,Neuron,NonPeptidergic_Noci,WBP1L,0.09858646243810654,0.43509047993705746
11,1271,Neuron,NonPeptidergic_Noci,ITPKC,0.02559000439941883,0.14162077104642015
11,1271,Neuron,NonPeptidergic_Noci,ACVR1,0.08506584912538528,0.3894571203776554
11,1271,Neuron,NonPeptidergic_Noci,LNP1,0.0,0.0
11,1271,Neuron,NonPeptidergic_Noci,AGRN,0.012143720872700214,0.07317073170731707
11,1271,Neuron,NonPeptidergic_Noci,VIP,0.0,0.0
11,1271,Neuron,NonPeptidergic_Noci,REG3B,0.00048136297846212983,0.003933910306845004
11,1271,Neuron,NonPeptidergic_Noci,TNS3,0.06498932838439941,0.2895357985837923
11,1271,Neuron,NonPeptidergic_Noci,ANKRD1,0.0,0.0
11,1271,Neuron,NonPeptidergic_Noci,CTTN,0.40566691756248474,0.8780487804878049
11,1271,Neuron,NonPeptidergic_Noci,RUBCN,0.17128236591815948,0.6160503540519277
11,1271,Neuron,NonPeptidergic_Noci,MEGF11,0.0006183432997204363,0.003147128245476003
12,357,Neuron,Myelinated_Proprio,SPRR1A,0.1392800658941269,0.24089635854341737
12,357,Neuron,Myelinated_Proprio,ATF3,0.23018206655979156,0.49019607843137253
12,357,Neuron,Myelinated_Proprio,TFE3,0.13746826350688934,0.6190476190476191
12,357,Neuron,Myelinated_Proprio,CDHR5,0.0,0.0
12,357,Neuron,Myelinated_Proprio,GALNS,0.023636527359485626,0.16806722689075632
12,357,Neuron,Myelinated_Proprio,CHL1,0.08190930634737015,0.1876750700280112
12,357,Neuron,Myelinated_Proprio,FLNC,0.008832995779812336,0.056022408963585436
12,357,Neuron,Myelinated_Proprio,RNF19B,0.2697470188140869,0.7843137254901961
12,357,Neuron,Myelinated_Proprio,SRRM4,0.15832200646400452,0.6190476190476191
12,357,Neuron,Myelinated_Proprio,ECEL1,0.016217172145843506,0.06722689075630252
12,357,Neuron,Myelinated_Proprio,FLRT3,0.07037955522537231,0.24089635854341737
12,357,Neuron,Myelinated_Proprio,PTPN23,0.14705905318260193,0.6330532212885154
12,357,Neuron,Myelinated_Proprio,MAPK14,0.2021467238664627,0.7507002801120448
12,357,Neuron,Myelinated_Proprio,VASH2,0.03797945752739906,0.23529411764705882
12,357,Neuron,Myelinated_Proprio,TNIK,0.22746016085147858,0.7282913165266106
12,357,Neuron,Myelinated_Proprio,WDR81,0.07182872295379639,0.38935574229691877
12,357,Neuron,Myelinated_Proprio,CCDC160,0.035459551960229874,0.25770308123249297
12,357,Neuron,Myelinated_Proprio,SLC2A1,0.08377687633037567,0.41456582633053224
12,357,Neuron,Myelinated_Proprio,ANKRD13B,0.24461737275123596,0.773109243697479
12,357,Neuron,Myelinated_Proprio,NPY,0.052533622831106186,0.04481792717086835
12,357,Neuron,Myelinated_Proprio,AXL,0.0012164978543296456,0.008403361344537815
12,357,Neuron,Myelinated_Proprio,SERPINE1,0.00107301224488765,0.008403361344537815
12,357,Neuron,Myelinated_Proprio,WBP1L,0.12404605746269226,0.5826330532212886
12,357,Neuron,Myelinated_Proprio,ITPKC,0.03757116571068764,0.21008403361344538
12,357,Neuron,Myelinated_Proprio,ACVR1,0.07071016728878021,0.39775910364145656
12,357,Neuron,Myelinated_Proprio,LNP1,0.0,0.0
12,357,Neuron,Myelinated_Proprio,AGRN,0.06244079768657684,0.3445378151260504
12,357,Neuron,Myelinated_Proprio,VIP,0.002368548419326544,0.01680672268907563
12,357,Neuron,Myelinated_Proprio,REG3B,0.0007290128851309419,0.008403361344537815
12,357,Neuron,Myelinated_Proprio,TNS3,0.020089857280254364,0.09803921568627451
12,357,Neuron,Myelinated_Proprio,ANKRD1,0.0021863835863769054,0.011204481792717087
12,357,Neuron,Myelinated_Proprio,CTTN,0.3829139173030853,0.8739495798319328
12,357,Neuron,Myelinated_Proprio,RUBCN,0.23059578239917755,0.7450980392156863
12,357,Neuron,Myelinated_Proprio,MEGF11,0.00310368905775249,0.008403361344537815
13,73,Immune,non-neuronal,SPRR1A,0.4575653076171875,0.273972602739726
13,73,Immune,non-neuronal,ATF3,0.6728589534759521,0.3287671232876712
13,73,Immune,non-neuronal,TFE3,0.2707321047782898,0.2602739726027397
13,73,Immune,non-neuronal,CDHR5,0.0,0.0
13,73,Immune,non-neuronal,GALNS,0.02344929799437523,0.0410958904109589
13,73,Immune,non-neuronal,CHL1,0.22565868496894836,0.2328767123287671
13,73,Immune,non-neuronal,FLNC,0.04909026250243187,0.0684931506849315
13,73,Immune,non-neuronal,RNF19B,0.21043479442596436,0.2328767123287671
13,73,Immune,non-neuronal,SRRM4,0.02215433493256569,0.0684931506849315
13,73,Immune,non-neuronal,ECEL1,0.11532995104789734,0.0958904109589041
13,73,Immune,non-neuronal,FLRT3,0.23887085914611816,0.1917808219178082
13,73,Immune,non-neuronal,PTPN23,0.06847146153450012,0.136986301369863
13,73,Immune,non-neuronal,MAPK14,0.2763567268848419,0.273972602739726
13,73,Immune,non-neuronal,VASH2,0.020948249846696854,0.0684931506849315
13,73,Immune,non-neuronal,TNIK,0.18338975310325623,0.1643835616438356
13,73,Immune,non-neuronal,WDR81,0.10793527960777283,0.1643835616438356
13,73,Immune,non-neuronal,CCDC160,0.014619183726608753,0.0273972602739726
13,73,Immune,non-neuronal,SLC2A1,0.12299683690071106,0.1917808219178082
13,73,Immune,non-neuronal,ANKRD13B,0.06045572832226753,0.1095890410958904
13,73,Immune,non-neuronal,NPY,0.06519196927547455,0.0821917808219178
13,73,Immune,non-neuronal,AXL,0.49515679478645325,0.410958904109589
13,73,Immune,non-neuronal,SERPINE1,0.047092750668525696,0.0410958904109589
13,73,Immune,non-neuronal,WBP1L,0.08591402322053909,0.0958904109589041
13,73,Immune,non-neuronal,ITPKC,0.03594571724534035,0.0958904109589041
13,73,Immune,non-neuronal,ACVR1,0.07196877151727676,0.136986301369863
13,73,Immune,non-neuronal,LNP1,0.0,0.0
13,73,Immune,non-neuronal,AGRN,0.037157028913497925,0.0821917808219178
13,73,Immune,non-neuronal,VIP,0.0,0.0
13,73,Immune,non-neuronal,REG3B,0.0033111057709902525,0.0136986301369863
13,73,Immune,non-neuronal,TNS3,0.2250257283449173,0.2602739726027397
13,73,Immune,non-neuronal,ANKRD1,0.0,0.0
13,73,Immune,non-neuronal,CTTN,0.23561851680278778,0.2328767123287671
13,73,Immune,non-neuronal,RUBCN,0.13145548105239868,0.1643835616438356
13,73,Immune,non-neuronal,MEGF11,0.0,0.0
14,512,Neuron,NonPeptidergic_Noci,SPRR1A,0.0845380425453186,0.1796875
14,512,Neuron,NonPeptidergic_Noci,ATF3,0.7950990200042725,0.775390625
14,512,Neuron,NonPeptidergic_Noci,TFE3,0.15858280658721924,0.435546875
14,512,Neuron,NonPeptidergic_Noci,CDHR5,0.0,0.0
14,512,Neuron,NonPeptidergic_Noci,GALNS,0.007651046849787235,0.02734375
14,512,Neuron,NonPeptidergic_Noci,CHL1,0.08607643842697144,0.2109375
14,512,Neuron,NonPeptidergic_Noci,FLNC,0.0037787058390676975,0.015625
14,512,Neuron,NonPeptidergic_Noci,RNF19B,0.30503368377685547,0.634765625
14,512,Neuron,NonPeptidergic_Noci,SRRM4,0.15748673677444458,0.4296875
14,512,Neuron,NonPeptidergic_Noci,ECEL1,0.009274198673665524,0.03515625
14,512,Neuron,NonPeptidergic_Noci,FLRT3,0.14760947227478027,0.28125
14,512,Neuron,NonPeptidergic_Noci,PTPN23,0.1528470516204834,0.423828125
14,512,Neuron,NonPeptidergic_Noci,MAPK14,0.2902916669845581,0.650390625
14,512,Neuron,NonPeptidergic_Noci,VASH2,0.028505217283964157,0.08203125
14,512,Neuron,NonPeptidergic_Noci,TNIK,0.45867621898651123,0.78515625
14,512,Neuron,NonPeptidergic_Noci,WDR81,0.062321390956640244,0.19921875
14,512,Neuron,NonPeptidergic_Noci,CCDC160,0.043358996510505676,0.140625
14,512,Neuron,NonPeptidergic_Noci,SLC2A1,0.18263818323612213,0.45703125
14,512,Neuron,NonPeptidergic_Noci,ANKRD13B,0.17243820428848267,0.45703125
14,512,Neuron,NonPeptidergic_Noci,NPY,0.009207651019096375,0.021484375
14,512,Neuron,NonPeptidergic_Noci,AXL,0.021770421415567398,0.068359375
14,512,Neuron,NonPeptidergic_Noci,SERPINE1,0.0,0.0
14,512,Neuron,NonPeptidergic_Noci,WBP1L,0.09377707540988922,0.2890625
14,512,Neuron,NonPeptidergic_Noci,ITPKC,0.040016982704401016,0.126953125
14,512,Neuron,NonPeptidergic_Noci,ACVR1,0.13126492500305176,0.349609375
14,512,Neuron,NonPeptidergic_Noci,LNP1,0.0,0.0
14,512,Neuron,NonPeptidergic_Noci,AGRN,0.12931165099143982,0.3515625
14,512,Neuron,NonPeptidergic_Noci,VIP,0.0,0.0
14,512,Neuron,NonPeptidergic_Noci,REG3B,0.00041204012813977897,0.001953125
14,512,Neuron,NonPeptidergic_Noci,TNS3,0.051777780055999756,0.14453125
14,512,Neuron,NonPeptidergic_Noci,ANKRD1,0.00156437570694834,0.005859375
14,512,Neuron,NonPeptidergic_Noci,CTTN,0.33083558082580566,0.671875
14,512,Neuron,NonPeptidergic_Noci,RUBCN,0.19651472568511963,0.5078125
14,512,Neuron,NonPeptidergic_Noci,MEGF11,0.0006197342881932855,0.001953125
15,593,SatelliteGlia,non-neuronal,SPRR1A,0.09104667603969574,0.07082630691399663
15,593,SatelliteGlia,non-neuronal,ATF3,0.49810415506362915,0.2900505902192243
15,593,SatelliteGlia,non-neuronal,TFE3,0.09323116391897202,0.08600337268128162
15,593,SatelliteGlia,non-neuronal,CDHR5,0.002057344187051058,0.0016863406408094434
15,593,SatelliteGlia,non-neuronal,GALNS,0.009482765570282936,0.008431703204047217
15,593,SatelliteGlia,non-neuronal,CHL1,0.5307393670082092,0.3996627318718381
15,593,SatelliteGlia,non-neuronal,FLNC,0.003791360417380929,0.003372681281618887
15,593,SatelliteGlia,non-neuronal,RNF19B,0.04723021388053894,0.04384485666104553
15,593,SatelliteGlia,non-neuronal,SRRM4,0.006911770906299353,0.00505902192242833
15,593,SatelliteGlia,non-neuronal,ECEL1,0.0054097543470561504,0.00505902192242833
15,593,SatelliteGlia,non-neuronal,FLRT3,0.10427477210760117,0.0893760539629005
15,593,SatelliteGlia,non-neuronal,PTPN23,0.06434425711631775,0.05733558178752108
15,593,SatelliteGlia,non-neuronal,MAPK14,0.07373650372028351,0.0657672849915683
15,593,SatelliteGlia,non-neuronal,VASH2,0.0,0.0
15,593,SatelliteGlia,non-neuronal,TNIK,0.14127062261104584,0.11973018549747048
15,593,SatelliteGlia,non-neuronal,WDR81,0.04896577075123787,0.04047217537942664
15,593,SatelliteGlia,non-neuronal,CCDC160,0.034751880913972855,0.03372681281618887
15,593,SatelliteGlia,non-neuronal,SLC2A1,0.2981402575969696,0.23946037099494097
15,593,SatelliteGlia,non-neuronal,ANKRD13B,0.04420194402337074,0.0387858347386172
15,593,SatelliteGlia,non-neuronal,NPY,0.014745938591659069,0.013490725126475547
15,593,SatelliteGlia,non-neuronal,AXL,0.2481691986322403,0.21416526138279932
15,593,SatelliteGlia,non-neuronal,SERPINE1,0.0,0.0
15,593,SatelliteGlia,non-neuronal,WBP1L,0.10137805342674255,0.09443507588532883
15,593,SatelliteGlia,non-neuronal,ITPKC,0.02774641662836075,0.025295109612141653
15,593,SatelliteGlia,non-neuronal,ACVR1,0.0767543762922287,0.07082630691399663
15,593,SatelliteGlia,non-neuronal,LNP1,0.0,0.0
15,593,SatelliteGlia,non-neuronal,AGRN,0.17436403036117554,0.1399662731871838
15,593,SatelliteGlia,non-neuronal,VIP,0.0,0.0
15,593,SatelliteGlia,non-neuronal,REG3B,0.0016594771295785904,0.0016863406408094434
15,593,SatelliteGlia,non-neuronal,TNS3,0.5512635707855225,0.418212478920742
15,593,SatelliteGlia,non-neuronal,ANKRD1,0.0,0.0
15,593,SatelliteGlia,non-neuronal,CTTN,0.1783408671617508,0.1551433389544688
15,593,SatelliteGlia,non-neuronal,RUBCN,0.0598401315510273,0.05227655986509275
15,593,SatelliteGlia,non-neuronal,MEGF11,0.041089978069067,0.0387858347386172
16,670,Neuron,NonPeptidergic_Noci,SPRR1A,0.23755493760108948,0.2507462686567164
16,670,Neuron,NonPeptidergic_Noci,ATF3,0.37705427408218384,0.4955223880597015
16,670,Neuron,NonPeptidergic_Noci,TFE3,0.12422387301921844,0.42835820895522386
16,670,Neuron,NonPeptidergic_Noci,CDHR5,0.0,0.0
16,670,Neuron,NonPeptidergic_Noci,GALNS,0.008538838475942612,0.04328358208955224
16,670,Neuron,NonPeptidergic_Noci,CHL1,0.1325518786907196,0.2955223880597015
16,670,Neuron,NonPeptidergic_Noci,FLNC,0.016869375482201576,0.06716417910447761
16,670,Neuron,NonPeptidergic_Noci,RNF19B,0.2867024838924408,0.6880597014925374
16,670,Neuron,NonPeptidergic_Noci,SRRM4,0.11533870548009872,0.3537313432835821
16,670,Neuron,NonPeptidergic_Noci,ECEL1,0.0530073381960392,0.11492537313432835
16,670,Neuron,NonPeptidergic_Noci,FLRT3,0.17285101115703583,0.3611940298507463
16,670,Neuron,NonPeptidergic_Noci,PTPN23,0.11856009811162949,0.43582089552238806
16,670,Neuron,NonPeptidergic_Noci,MAPK14,0.26598313450813293,0.664179104477612
16,670,Neuron,NonPeptidergic_Noci,VASH2,0.010567177087068558,0.041791044776119404
16,670,Neuron,NonPeptidergic_Noci,TNIK,0.32461947202682495,0.6895522388059702
16,670,Neuron,NonPeptidergic_Noci,WDR81,0.07341265678405762,0.31343283582089554
16,670,Neuron,NonPeptidergic_Noci,CCDC160,0.03391324356198311,0.16567164179104477
16,670,Neuron,NonPeptidergic_Noci,SLC2A1,0.13428865373134613,0.4417910447761194
16,670,Neuron,NonPeptidergic_Noci,ANKRD13B,0.31171125173568726,0.6850746268656717
16,670,Neuron,NonPeptidergic_Noci,NPY,0.011806056834757328,0.028358208955223882
16,670,Neuron,NonPeptidergic_Noci,AXL,0.005264888517558575,0.029850746268656716
16,670,Neuron,NonPeptidergic_Noci,SERPINE1,0.0013589203590527177,0.005970149253731343
16,670,Neuron,NonPeptidergic_Noci,WBP1L,0.07820506393909454,0.34626865671641793
16,670,Neuron,NonPeptidergic_Noci,ITPKC,0.026568159461021423,0.11940298507462686
16,670,Neuron,NonPeptidergic_Noci,ACVR1,0.09088362753391266,0.3582089552238806
16,670,Neuron,NonPeptidergic_Noci,LNP1,0.0,0.0
16,670,Neuron,NonPeptidergic_Noci,AGRN,0.022086121141910553,0.09850746268656717
16,670,Neuron,NonPeptidergic_Noci,VIP,0.0,0.0
16,670,Neuron,NonPeptidergic_Noci,REG3B,0.00036760244984179735,0.0029850746268656717
16,670,Neuron,NonPeptidergic_Noci,TNS3,0.033931177109479904,0.1537313432835821
16,670,Neuron,NonPeptidergic_Noci,ANKRD1,0.00022519919730257243,0.0014925373134328358
16,670,Neuron,NonPeptidergic_Noci,CTTN,0.38947418332099915,0.7343283582089553
16,670,Neuron,NonPeptidergic_Noci,RUBCN,0.15416446328163147,0.517910447761194
16,670,Neuron,NonPeptidergic_Noci,MEGF11,0.002974314149469137,0.004477611940298508
17,771,Neuron,Myelinated_Proprio,SPRR1A,0.07185106724500656,0.14137483787289234
17,771,Neuron,Myelinated_Proprio,ATF3,0.34889841079711914,0.4396887159533074
17,771,Neuron,Myelinated_Proprio,TFE3,0.1495518535375595,0.3476005188067445
17,771,Neuron,Myelinated_Proprio,CDHR5,0.0,0.0
17,771,Neuron,Myelinated_Proprio,GALNS,0.010362005792558193,0.0311284046692607
17,771,Neuron,Myelinated_Proprio,CHL1,0.1923036128282547,0.35667963683527887
17,771,Neuron,Myelinated_Proprio,FLNC,0.01787790283560753,0.05317769130998703
17,771,Neuron,Myelinated_Proprio,RNF19B,0.2744531035423279,0.5408560311284046
17,771,Neuron,Myelinated_Proprio,SRRM4,0.18304550647735596,0.38780804150453957
17,771,Neuron,Myelinated_Proprio,ECEL1,0.009735049679875374,0.028534370946822308
17,771,Neuron,Myelinated_Proprio,FLRT3,0.14574690163135529,0.26329442282749677
17,771,Neuron,Myelinated_Proprio,PTPN23,0.14755332469940186,0.3631647211413748
17,771,Neuron,Myelinated_Proprio,MAPK14,0.2193915992975235,0.4578469520103761
17,771,Neuron,Myelinated_Proprio,VASH2,0.014183512888848782,0.03501945525291829
17,771,Neuron,Myelinated_Proprio,TNIK,0.4259999096393585,0.6744487678339819
17,771,Neuron,Myelinated_Proprio,WDR81,0.05002252757549286,0.125810635538262
17,771,Neuron,Myelinated_Proprio,CCDC160,0.022499222308397293,0.06874189364461739
17,771,Neuron,Myelinated_Proprio,SLC2A1,0.14567624032497406,0.33722438391699094
17,771,Neuron,Myelinated_Proprio,ANKRD13B,0.1458001285791397,0.3398184176394293
17,771,Neuron,Myelinated_Proprio,NPY,0.004764980636537075,0.016861219195849545
17,771,Neuron,Myelinated_Proprio,AXL,0.015898747369647026,0.040207522697795074
17,771,Neuron,Myelinated_Proprio,SERPINE1,0.0018648742698132992,0.005188067444876783
17,771,Neuron,Myelinated_Proprio,WBP1L,0.06608453392982483,0.17769130998702984
17,771,Neuron,Myelinated_Proprio,ITPKC,0.035274993628263474,0.0907911802853437
17,771,Neuron,Myelinated_Proprio,ACVR1,0.07073058187961578,0.17898832684824903
17,771,Neuron,Myelinated_Proprio,LNP1,0.0,0.0
17,771,Neuron,Myelinated_Proprio,AGRN,0.16390202939510345,0.37094682230869
17,771,Neuron,Myelinated_Proprio,VIP,0.0,0.0
17,771,Neuron,Myelinated_Proprio,REG3B,0.00041790780960582197,0.0012970168612191958
17,771,Neuron,Myelinated_Proprio,TNS3,0.05669630691409111,0.13878080415045396
17,771,Neuron,Myelinated_Proprio,ANKRD1,0.0,0.0
17,771,Neuron,Myelinated_Proprio,CTTN,0.3144538700580597,0.5927367055771725
17,771,Neuron,Myelinated_Proprio,RUBCN,0.19045236706733704,0.4046692607003891
17,771,Neuron,Myelinated_Proprio,MEGF11,0.0023821420036256313,0.00648508430609598
18,279,Erythrocyte,non-neuronal,SPRR1A,0.20903341472148895,0.22939068100358423
18,279,Erythrocyte,non-neuronal,ATF3,0.7221232056617737,0.7096774193548387
18,279,Erythrocyte,non-neuronal,TFE3,0.15123532712459564,0.5161290322580645
18,279,Erythrocyte,non-neuronal,CDHR5,0.0,0.0
18,279,Erythrocyte,non-neuronal,GALNS,0.013577582314610481,0.06093189964157706
18,279,Erythrocyte,non-neuronal,CHL1,0.2160637080669403,0.44802867383512546
18,279,Erythrocyte,non-neuronal,FLNC,0.005578759592026472,0.021505376344086023
18,279,Erythrocyte,non-neuronal,RNF19B,0.378789484500885,0.8637992831541219
18,279,Erythrocyte,non-neuronal,SRRM4,0.18767569959163666,0.6021505376344086
18,279,Erythrocyte,non-neuronal,ECEL1,0.05678011476993561,0.13978494623655913
18,279,Erythrocyte,non-neuronal,FLRT3,0.24595052003860474,0.43727598566308246
18,279,Erythrocyte,non-neuronal,PTPN23,0.13610844314098358,0.4874551971326165
18,279,Erythrocyte,non-neuronal,MAPK14,0.2926273047924042,0.7956989247311828
18,279,Erythrocyte,non-neuronal,VASH2,0.027522968128323555,0.13978494623655913
18,279,Erythrocyte,non-neuronal,TNIK,0.2778331935405731,0.7383512544802867
18,279,Erythrocyte,non-neuronal,WDR81,0.07571931928396225,0.30824372759856633
18,279,Erythrocyte,non-neuronal,CCDC160,0.04769245162606239,0.1971326164874552
18,279,Erythrocyte,non-neuronal,SLC2A1,0.16938665509223938,0.5842293906810035
18,279,Erythrocyte,non-neuronal,ANKRD13B,0.23719948530197144,0.6774193548387096
18,279,Erythrocyte,non-neuronal,NPY,0.008948227390646935,0.03942652329749104
18,279,Erythrocyte,non-neuronal,AXL,0.008355420082807541,0.043010752688172046
18,279,Erythrocyte,non-neuronal,SERPINE1,0.0005136720137670636,0.0035842293906810036
18,279,Erythrocyte,non-neuronal,WBP1L,0.06401649862527847,0.27956989247311825
18,279,Erythrocyte,non-neuronal,ITPKC,0.03510206565260887,0.17204301075268819
18,279,Erythrocyte,non-neuronal,ACVR1,0.07020052522420883,0.2867383512544803
18,279,Erythrocyte,non-neuronal,LNP1,0.0,0.0
